game_id,winner,loser,num_penalties
200303260MIN,STL,MIN,0
200212170LAK,LAK,STL,7
200301110LAK,STL,LAK,0
200304040CHI,STL,STL,1
200211050MTL,STL,MTL,1
200303070DET,DET,STL,2
200302220PIT,PIT,STL,0
200211030NYR,STL,NYR,4
200212120NSH,STL,STL,0
200301040STL,STL,TBL,2
200211150EDM,EDM,STL,1
200212030BOS,STL,BOS,3
200301210ATL,ATL,STL,3
200211090STL,STL,TOR,0
200212230STL,STL,LAK,4
200211120VAN,VAN,STL,4
200302130STL,PHI,STL,3
200302060STL,NYR,NYR,5
200302050DAL,STL,STL,0
200304030STL,CHI,STL,0
200302270STL,STL,EDM,11
200302150STL,PHX,STL,7
200303180STL,STL,VAN,9
200212280CBJ,STL,CBJ,4
200303110SJS,STL,SJS,4
200212140STL,STL,ATL,4
200301160STL,NYI,STL,4
200301300STL,STL,BUF,2
200303200STL,STL,MDA,3
200301250STL,DAL,STL,10
200211230STL,COL,STL,3
200302110BUF,STL,BUF,5
200211020NYI,STL,NYI,3
200302080STL,STL,SJS,1
200211290STL,STL,CGY,8
200303290STL,DET,STL,17
200301120MDA,MDA,STL,0
200301070NSH,NSH,STL,1
200211270COL,STL,STL,1
200211300STL,NJD,STL,0
200210190STL,STL,DAL,3
200211250STL,SJS,STL,13
200301020STL,CHI,STL,1
200303220STL,DET,STL,6
200210120STL,MIN,MIN,2
200303310STL,EDM,EDM,0
200303010STL,STL,MIN,5
200210300STL,STL,NSH,4
200212050STL,OTT,OTT,4
200212290STL,STL,CBJ,10
200301090SJS,STL,SJS,4
200302230MIN,MIN,STL,1
200302170STL,STL,CGY,8
200212070PHI,STL,PHI,3
200211200CBJ,CBJ,STL,1
200212180MDA,MDA,STL,6
200303060STL,STL,PHX,3
200302200STL,VAN,STL,1
200210260CGY,STL,CGY,0
200301280WSH,STL,WSH,0
200301230CHI,STL,STL,5
200210150STL,STL,CAR,2
200210240EDM,STL,EDM,0
200301180STL,STL,CHI,0
200212260STL,STL,COL,0
200303130VAN,STL,STL,6
200212100NJD,NJD,STL,0
200303040STL,STL,NSH,0
200211070STL,CBJ,STL,2
200210100STL,MDA,STL,3
200210170STL,STL,CBJ,5
200304060COL,COL,STL,4
200301200CAR,STL,CAR,3
200212200PHX,STL,STL,0
200212080DET,DET,STL,3
200212310DET,DET,STL,15
200301140PHX,STL,PHX,10
200303230DAL,DAL,STL,17
200303150NSH,STL,NSH,2
200211160CGY,STL,CGY,0
200211210STL,STL,LAK,0
200303270STL,STL,FLA,1
