game_id,winner,loser,num_penalties
200001080OTT,BUF,OTT,3
199912080BUF,OTT,OTT,1
200003280OTT,OTT,PHI,3
200002240TBL,TBL,OTT,0
200003300TBL,TBL,OTT,2
199912040OTT,DAL,OTT,0
200001160WSH,WSH,OTT,1
199911200NJD,NJD,OTT,1
200002170OTT,OTT,TBL,6
199911280OTT,PHI,PHI,1
200001040CAR,OTT,CAR,3
200002210FLA,OTT,FLA,1
199911100NYR,OTT,NYR,1
200001120MDA,OTT,MDA,1
200004040OTT,OTT,WSH,3
200004090OTT,OTT,TBL,6
199910050NYR,OTT,NYR,1
200001060OTT,OTT,PHX,0
200001260OTT,STL,OTT,10
200004080MTL,OTT,MTL,2
199911250ATL,OTT,ATL,2
200003020NYI,OTT,OTT,2
200004020STL,STL,OTT,2
199912130TOR,OTT,TOR,0
200003060BOS,OTT,BOS,0
199911110OTT,NSH,OTT,2
200002260OTT,OTT,NYR,3
200003150CGY,OTT,CGY,0
199912160VAN,OTT,VAN,2
200001240TOR,OTT,OTT,2
200002290BOS,OTT,BOS,2
200004060OTT,NYI,OTT,0
200001220OTT,DET,OTT,0
200003310FLA,FLA,OTT,2
200002120MTL,MTL,OTT,3
199911130OTT,OTT,MDA,0
199910110OTT,NJD,NJD,0
199911300OTT,OTT,CHI,0
199911060OTT,OTT,MTL,0
199911170CAR,CAR,OTT,0
199910300OTT,OTT,FLA,7
200002010OTT,BOS,BOS,4
200002150OTT,OTT,CAR,6
199912270OTT,MTL,MTL,5
200002110OTT,OTT,FLA,0
200002190OTT,VAN,OTT,0
199910160COL,COL,OTT,5
200003170EDM,EDM,OTT,3
199910280OTT,CGY,OTT,0
199911180OTT,SJS,OTT,0
200003180VAN,VAN,OTT,1
200001200PHI,OTT,OTT,1
200001030OTT,NJD,OTT,0
200002030BUF,BUF,OTT,0
200001110LAK,OTT,LAK,2
199911040OTT,OTT,PIT,0
199911260PIT,PIT,OTT,0
199912030NJD,NJD,OTT,16
200001280BUF,BUF,OTT,3
199910140PHX,PHX,OTT,1
200003090OTT,OTT,PIT,3
199910210OTT,OTT,COL,1
200001170NYI,OTT,NYI,4
200003110OTT,TOR,OTT,2
199912290MTL,OTT,MTL,1
199910230OTT,OTT,BUF,2
199910310ATL,OTT,ATL,2
199912180CGY,CGY,OTT,1
199912300OTT,OTT,BOS,3
199912110OTT,NYI,NYI,2
199912230OTT,OTT,CAR,0
200003230OTT,OTT,TOR,4
199910020PHI,OTT,PHI,1
199910090OTT,OTT,TOR,4
200001290OTT,OTT,NYR,0
199912190EDM,OTT,OTT,2
199910070OTT,OTT,BOS,1
200003040OTT,OTT,ATL,3
200003250OTT,WSH,OTT,2
200003210OTT,OTT,ATL,1
200002280PIT,OTT,OTT,1
199911030WSH,WSH,OTT,3
