game_id,winner,loser,num_penalties
199912060SJS,TBL,TBL,4
199911100CGY,CGY,SJS,2
200001190COL,SJS,SJS,2
200003190DAL,DAL,SJS,3
199911200STL,SJS,SJS,0
200002030COL,SJS,SJS,1
200002130NJD,NJD,SJS,0
200001080SJS,FLA,SJS,2
199910300SJS,PIT,PIT,3
200004010CGY,CGY,SJS,1
199912270DAL,SJS,DAL,0
200001220SJS,SJS,MDA,1
200001170CHI,CHI,SJS,2
199910090SJS,DAL,SJS,0
200003240SJS,SJS,PHX,2
199912020PIT,SJS,PIT,2
199911230SJS,MTL,SJS,0
199910190NYR,SJS,NYR,1
199911030SJS,SJS,PHX,1
200001150SJS,SJS,LAK,2
199911090VAN,SJS,SJS,4
199910040SJS,SJS,CHI,10
200003150SJS,SJS,BUF,0
200003290LAK,SJS,SJS,3
199911280SJS,SJS,NJD,8
200002110ATL,SJS,ATL,7
200003060SJS,SJS,NYR,4
199911130PHI,PHI,SJS,2
199910070SJS,SJS,EDM,1
199911150TOR,TOR,SJS,3
199912200SJS,DET,SJS,2
199910240LAK,LAK,SJS,13
200003080SJS,DET,DET,3
200001290SJS,NYI,SJS,5
200004050SJS,SJS,DAL,2
199912190PHX,PHX,SJS,3
200001010NSH,NSH,SJS,0
200002230SJS,STL,SJS,2
200003270SJS,EDM,SJS,0
200003040SJS,CAR,SJS,2
200004030EDM,SJS,EDM,5
199910020SJS,SJS,CGY,4
200003220SJS,SJS,VAN,0
199912100SJS,SJS,ATL,4
199910110MDA,MDA,SJS,2
199911160MTL,SJS,MTL,2
199910200DET,DET,SJS,1
200001230PHX,PHX,SJS,0
200001020CHI,SJS,CHI,4
200004070PHX,SJS,PHX,0
199912220SJS,SJS,LAK,1
200003020SJS,SJS,NSH,3
199910230SJS,BOS,SJS,2
200001250SJS,COL,SJS,0
200002080TBL,SJS,TBL,5
200002150NYI,SJS,NYI,3
199910160WSH,SJS,WSH,2
199912300STL,STL,SJS,4
199912260SJS,MDA,SJS,0
199911180OTT,SJS,OTT,0
199911050SJS,PHI,SJS,1
199910310SJS,SJS,WSH,3
199911270LAK,LAK,SJS,4
200002260SJS,SJS,LAK,7
199912080SJS,SJS,COL,4
199912140SJS,CHI,SJS,7
200001110SJS,STL,SJS,7
200002090FLA,FLA,SJS,9
199910280SJS,SJS,NSH,2
200002010SJS,PHX,SJS,0
200002290SJS,MDA,SJS,1
200003170MDA,MDA,SJS,5
200004090SJS,VAN,SJS,1
199910140NSH,SJS,NSH,2
199910130DAL,SJS,DAL,0
199911060SJS,SJS,DAL,8
200001280VAN,VAN,SJS,7
200001050EDM,SJS,SJS,3
199912040STL,STL,SJS,7
200003130SJS,SJS,CGY,5
199912010DET,DET,SJS,2
200002180MDA,SJS,SJS,1
