game_id,winner,loser,num_penalties
198802180PHI,NYI,NYI,8
198801240PHI,MNS,PHI,7
198711010PHI,PHI,LAK,0
198803220PHI,BOS,PHI,6
198801070PHI,PHI,STL,8
198710180PHI,PHI,PIT,3
198711250PHI,PHI,BUF,4
198710080PHI,MTL,MTL,2
198710310HAR,HAR,PHI,3
198710240PHI,NYR,PHI,4
198710260NYR,PHI,PHI,5
198712030PHI,PHI,HAR,2
198711100STL,STL,PHI,9
198802130TOR,TOR,PHI,4
198803170PHI,CHI,PHI,5
198711030PIT,PIT,PHI,12
198803260PHI,PHI,WIN,7
198803250WSH,WSH,PHI,10
198712110DET,PHI,PHI,4
198801100PHI,NJD,PHI,5
198801050PHI,WSH,PHI,5
198803310PHI,QUE,QUE,6
198710220PHI,WSH,PHI,2
198801310WSH,WSH,PHI,13
198712220NYR,PHI,NYR,1
198712260WSH,PHI,WSH,4
198710270NJD,NJD,PHI,16
198710170NYI,PHI,NYI,0
198711190PHI,PHI,LAK,1
198802190BUF,PHI,BUF,0
198711140PHI,TOR,PHI,1
198712130WIN,PHI,WIN,1
198712060PHI,NJD,NJD,5
198710110CHI,CHI,PHI,3
198712310CGY,CGY,PHI,4
198802150PHI,PHI,HAR,13
198712300EDM,EDM,PHI,8
198803130CHI,CHI,PHI,2
198711210PHI,NYI,PHI,4
198804030PHI,WSH,WSH,9
198801170NYR,PHI,NYR,9
198804020QUE,PHI,QUE,2
198802230DET,DET,PHI,5
198803150NYR,NYR,PHI,8
198711180NJD,NJD,PHI,11
198712190NYI,PHI,NYI,5
198711280QUE,PHI,QUE,10
198801300PHI,PHI,WIN,2
198803120PHI,NJD,PHI,9
198803200PHI,PHI,PIT,10
198710100MNS,PHI,MNS,4
198711070MTL,MTL,PHI,5
198712150PIT,PHI,PIT,3
198802060STL,PHI,STL,2
198712170PHI,PHI,NYI,2
198802040PHI,PHI,TOR,1
198802120PHI,CGY,PHI,0
198802210PHI,PHI,DET,0
198803290NYI,NYI,PHI,0
198801020VAN,PHI,VAN,9
198803040EDM,EDM,PHI,11
198801210PHI,PHI,EDM,13
198803100PHI,PHI,WSH,2
198712100PHI,PHI,NYR,3
198801140PHI,PHI,BUF,4
198712080PHI,PHI,BOS,8
198801150PIT,PHI,PIT,6
198711120PHI,PHI,PIT,7
198711080PHI,NJD,NJD,3
198803190PIT,PIT,PHI,15
198802270LAK,PHI,LAK,9
198803010VAN,PHI,VAN,1
198801280PHI,NYR,PHI,6
198801230BOS,PHI,BOS,15
198711050PHI,VAN,PHI,2
198801090MTL,PHI,PHI,10
198712230PHI,PHI,MNS,0
198803060NJD,NJD,PHI,10
198803030CGY,CGY,PHI,7
198710150PHI,NYI,PHI,2
