game_id,winner,loser,num_penalties
201511050BUF,TBL,BUF,0
201601200COL,COL,BUF,0
201602090BUF,FLA,BUF,7
201603290PIT,PIT,BUF,2
201512120BUF,BUF,LAK,0
201510120BUF,BUF,CBJ,3
201601100WPG,BUF,WPG,2
201510300BUF,BUF,PHI,3
201512260BOS,BUF,BOS,1
201603160BUF,MTL,BUF,7
201510290PIT,PIT,BUF,0
201510240BUF,NJD,BUF,1
201602160OTT,OTT,BUF,2
201603120BUF,BUF,CAR,0
201601260OTT,BUF,OTT,2
201603280DET,DET,BUF,0
201603190TOR,TOR,BUF,5
201511210DAL,DAL,BUF,2
201603310BUF,BUF,TOR,2
201512300WSH,WSH,BUF,4
201512100CGY,CGY,BUF,1
201604050NJD,BUF,NJD,0
201511190STL,STL,BUF,0
201512150BUF,NJD,BUF,1
201602060BOS,BOS,BUF,1
201510150FLA,FLA,BUF,0
201512170BUF,BUF,ANA,2
201512010DET,DET,BUF,5
201510080BUF,OTT,BUF,0
201602260SJS,BUF,SJS,0
201511100TBL,BUF,TBL,0
201512190BUF,CHI,BUF,0
201603010BUF,EDM,BUF,0
201603030BUF,BUF,CGY,0
201512280BUF,WSH,BUF,2
201602120BUF,BUF,MTL,1
201511070BUF,BUF,VAN,4
201511270BUF,BUF,CAR,0
201602040BUF,BOS,BUF,0
201511250BUF,NSH,BUF,0
201601220BUF,DET,BUF,0
201510210BUF,BUF,TOR,0
201602140BUF,BUF,COL,0
201511170BUF,DAL,BUF,0
201603220CAR,BUF,CAR,3
201601160BUF,BUF,WSH,6
201601120MIN,BUF,MIN,0
201603260BUF,BUF,WPG,0
201604080BUF,CBJ,BUF,0
201510100BUF,TBL,BUF,0
201602240ANA,ANA,BUF,0
201602190CBJ,BUF,CBJ,2
201511120FLA,BUF,FLA,0
201511230BUF,STL,BUF,2
201512040BUF,BUF,ARI,1
201601250NYR,NYR,BUF,0
201512060EDM,EDM,BUF,2
201601080CHI,CHI,BUF,0
201510230BUF,MTL,BUF,2
201601150BUF,BOS,BUF,2
201510270PHI,BUF,PHI,1
201602210BUF,PIT,BUF,0
201604090NYI,BUF,NYI,0
201603180BUF,BUF,OTT,6
201511140BUF,SJS,BUF,1
201603080BUF,NYR,BUF,0
201601180ARI,BUF,ARI,3
201604020NYR,BUF,NYR,0
201603100MTL,MTL,BUF,4
201510170TBL,TBL,BUF,1
201602030MTL,BUF,MTL,0
201602110PHI,PHI,BUF,4
201603070TOR,BUF,TOR,5
201512310BUF,NYI,BUF,0
201601050BUF,FLA,BUF,2
201511280NSH,BUF,NSH,0
201601020BUF,DET,BUF,1
201512140DET,BUF,DET,0
201602270LAK,LAK,BUF,1
201603050BUF,MIN,BUF,0
201511010NYI,BUF,NYI,0
201512070VAN,VAN,BUF,1
