game_id,winner,loser,num_penalties
200302080OTT,OTT,ATL,4
200301150ATL,ATL,MTL,2
200210190ATL,NYI,ATL,4
200303130ATL,MTL,ATL,2
200212050BOS,BOS,ATL,4
200301070ATL,CAR,CAR,0
200210210FLA,FLA,ATL,4
200211090BUF,ATL,BUF,5
200301210ATL,ATL,STL,3
200303070ATL,FLA,ATL,2
200211230WSH,WSH,ATL,4
200211170ATL,MDA,ATL,6
200303060WSH,ATL,ATL,2
200303110NJD,ATL,NJD,2
200211280ATL,ATL,NYR,4
200212010ATL,ATL,WSH,3
200301020OTT,OTT,ATL,5
200301230ATL,OTT,OTT,4
200302140ATL,TBL,TBL,2
200212230TOR,TOR,ATL,6
200212270CAR,ATL,CAR,3
200212300PIT,ATL,PIT,0
200303090ATL,MIN,ATL,3
200301190ATL,NYI,ATL,2
200303020MDA,ATL,MDA,1
200302170ATL,ATL,BUF,3
200303010LAK,LAK,ATL,4
200304050NYI,ATL,NYI,2
200303260ATL,ATL,CAR,0
200302120ATL,WSH,ATL,2
200301170ATL,ATL,BOS,11
200212140STL,STL,ATL,4
200302230EDM,ATL,ATL,5
200302270COL,ATL,COL,3
200302070NJD,ATL,NJD,1
200212280ATL,BOS,ATL,2
200301030ATL,PIT,ATL,3
200301300ATL,TOR,ATL,5
200303170ATL,ATL,CBJ,2
200301050ATL,PHI,ATL,4
200211020FLA,ATL,FLA,2
200212080ATL,EDM,ATL,7
200211130ATL,ATL,SJS,0
200301280ATL,ATL,NYR,3
200211070CHI,CHI,ATL,5
200210120ATL,FLA,ATL,2
200303220CBJ,ATL,CBJ,3
200302040MTL,ATL,MTL,3
200210180TBL,TBL,ATL,4
200303310NYR,ATL,NYR,1
200212160ATL,ATL,TOR,3
200210290ATL,LAK,ATL,3
200303190ATL,DAL,ATL,7
200210310TOR,ATL,ATL,4
200212110PHX,PHX,ATL,5
200212200ATL,CAR,ATL,6
200210110CAR,CAR,ATL,2
200210260BOS,BOS,ATL,2
200212130DAL,DAL,ATL,5
200302250VAN,VAN,ATL,1
200210160PIT,PIT,ATL,2
200303150ATL,ATL,BUF,0
200303240PHI,PHI,ATL,4
200302190TBL,TBL,ATL,0
200302150ATL,DET,ATL,8
200212060WSH,WSH,ATL,4
200211190ATL,ATL,FLA,0
200303210ATL,OTT,ATL,10
200212180ATL,PHI,ATL,1
200301110NYI,NYI,ATL,1
200301250NYR,ATL,NYR,3
200210230ATL,NJD,ATL,6
200211220ATL,PIT,ATL,2
200301130PHI,ATL,PHI,1
200301090TBL,ATL,TBL,1
200211260MTL,MTL,ATL,3
200211110ATL,ATL,CGY,3
200303280ATL,NJD,NJD,4
200303290NSH,ATL,NSH,6
200304020BUF,BUF,ATL,6
200304060ATL,ATL,TBL,2
200211150ATL,PHX,ATL,3
