game_id,winner,loser,num_penalties
202001220CBJ,CBJ,WPG,0
202002250WSH,WSH,WPG,2
201911190NSH,WPG,NSH,2
201910200WPG,WPG,EDM,0
202002090WPG,WPG,CHI,3
202001040MIN,MIN,WPG,0
201911100WPG,WPG,DAL,0
201912290STL,STL,WPG,0
201910150WPG,ARI,WPG,1
201912150WPG,WPG,PHI,0
202002040WPG,NSH,WPG,0
201911160TBL,WPG,TBL,0
201912210MIN,WPG,MIN,5
201910060NYI,NYI,WPG,0
201910130WPG,PIT,WPG,0
201912270WPG,STL,WPG,0
201910290ANA,ANA,WPG,0
201912230WPG,MTL,WPG,0
202001020WPG,TOR,WPG,0
201911230WPG,WPG,CBJ,1
202001140WPG,WPG,VAN,0
201911270SJS,WPG,SJS,4
202002010WPG,WPG,STL,1
201911020VEG,WPG,VEG,2
201911080WPG,WPG,VAN,0
201911290ANA,WPG,ANA,3
201911050WPG,NJD,WPG,1
201912080WPG,WPG,ANA,2
202001080TOR,WPG,TOR,0
202001210CAR,CAR,WPG,4
202003090WPG,WPG,ARI,2
202001190CHI,CHI,WPG,0
202001090BOS,BOS,WPG,0
202002060STL,WPG,STL,0
201910100WPG,WPG,MIN,1
201911120WPG,COL,WPG,0
202002290EDM,EDM,WPG,0
201910080PIT,WPG,PIT,0
201910220WPG,LAK,WPG,1
201912170WPG,CAR,WPG,0
201910170WPG,NYI,WPG,0
201912120DET,DET,WPG,1
202003060WPG,WPG,VEG,0
202001120WPG,NSH,WPG,0
202002110WPG,NYR,WPG,0
202002080WPG,WPG,OTT,4
201911210DAL,DAL,WPG,0
202002220PHI,PHI,WPG,0
202003110EDM,WPG,EDM,0
201910120CHI,WPG,CHI,0
201911140FLA,WPG,FLA,0
201911300LAK,LAK,WPG,0
202001170WPG,TBL,WPG,0
202002160WPG,WPG,CHI,0
201912100WPG,WPG,DET,5
201912050DAL,DAL,WPG,2
201910260WPG,WPG,CGY,0
202002270WPG,WPG,WSH,0
201911010SJS,WPG,SJS,0
202002140WPG,SJS,WPG,1
202002230BUF,BUF,WPG,0
201912190WPG,CHI,WPG,0
201910030NYR,NYR,WPG,1
202001060MTL,WPG,MTL,0
202002180WPG,WPG,LAK,0
201912030WPG,WPG,DAL,2
201912310COL,WPG,COL,2
202002200OTT,WPG,OTT,5
202003030WPG,WPG,BUF,1
201910040NJD,WPG,NJD,0
202001310WPG,BOS,WPG,10
