game_id,winner,loser,num_penalties
201910120COL,COL,ARI,1
201912040TOR,COL,TOR,0
201912070BOS,COL,BOS,0
201910050COL,COL,MIN,0
201912110COL,COL,PHI,0
202001070NYR,NYR,COL,2
201910030COL,COL,CGY,2
202002060OTT,COL,OTT,0
202002130COL,WSH,COL,0
202002150COL,LAK,COL,0
202003110COL,COL,NYR,2
201911230COL,TOR,COL,0
201912210COL,CHI,COL,2
202001020COL,COL,STL,0
202002010PHI,PHI,COL,2
201911020ARI,ARI,COL,3
201912180CHI,COL,CHI,1
201911140EDM,EDM,COL,2
201910140WSH,COL,WSH,2
202001060NYI,NYI,COL,0
201911050DAL,DAL,COL,1
201911190CGY,COL,CGY,0
201911290CHI,COL,CHI,4
202002110COL,COL,OTT,1
202003080SJS,COL,SJS,0
201911010COL,DAL,COL,0
201911090COL,COL,CBJ,0
201912270COL,MIN,COL,0
201911120WPG,COL,WPG,0
202002090MIN,COL,MIN,2
202003040COL,ANA,COL,6
201912230VEG,COL,VEG,3
201910300COL,FLA,COL,4
202003090LAK,LAK,COL,0
202002220LAK,COL,LAK,1
201912160STL,STL,COL,0
202001100COL,PIT,COL,0
201912090COL,CGY,COL,0
201910100COL,COL,BOS,0
201910210STL,STL,COL,2
201911160VAN,COL,VAN,0
201911070COL,COL,NSH,0
202002260COL,COL,BUF,0
202002290NSH,COL,NSH,0
201910260COL,ANA,COL,0
201911210MIN,MIN,COL,2
201912050MTL,COL,MTL,0
201912190COL,CAR,COL,0
201912130COL,COL,NJD,2
202001140COL,DAL,COL,2
202003020DET,COL,DET,0
201910160PIT,PIT,COL,0
202002190COL,COL,NYI,0
201910250VEG,COL,VEG,2
201910190TBL,COL,TBL,6
202001180COL,COL,STL,1
202002280CAR,COL,CAR,0
202002210ANA,COL,ANA,0
201912280DAL,DAL,COL,0
201912310COL,WPG,COL,2
201910180FLA,COL,FLA,0
202001040NJD,COL,NJD,0
202001200COL,COL,DET,0
202001160COL,COL,SJS,4
202002080CBJ,COL,CBJ,0
202002170COL,TBL,COL,3
202003060VAN,VAN,COL,4
202002040BUF,COL,BUF,0
201911270COL,COL,EDM,4
201911300COL,COL,CHI,2
