game_id,winner,loser,num_penalties
198311150QUE,DET,QUE,0
198311200NYR,NYR,QUE,4
198310160WSH,QUE,WSH,1
198402130QUE,QUE,PIT,7
198401210QUE,CBH,CBH,0
198312130VAN,VAN,QUE,4
198401170QUE,QUE,BOS,9
198402050BUF,QUE,BUF,2
198312270QUE,QUE,HAR,6
198312060QUE,QUE,CGY,10
198310220QUE,MNS,QUE,6
198312200QUE,QUE,VAN,6
198401070QUE,QUE,TOR,2
198401190BOS,BOS,QUE,8
198402170WIN,QUE,WIN,6
198311030MTL,MTL,QUE,0
198311190QUE,HAR,HAR,0
198310290DET,DET,QUE,2
198403080PIT,QUE,PIT,4
198310180QUE,QUE,BOS,0
198311170HAR,QUE,HAR,3
198402250QUE,STL,STL,0
198401030QUE,QUE,MTL,13
198310100QUE,MTL,QUE,4
198310130HAR,QUE,QUE,1
198312220QUE,QUE,MTL,1
198402040QUE,NJD,QUE,4
198312290BUF,BUF,QUE,6
198311220NYI,NYI,QUE,4
198401260NYI,QUE,NYI,3
198403060QUE,QUE,CGY,8
198401290HAR,QUE,QUE,1
198403180MNS,QUE,QUE,4
198403130QUE,EDM,QUE,0
198312100LAK,QUE,LAK,0
198310080QUE,QUE,BUF,5
198310270PHI,PHI,QUE,0
198403290MTL,QUE,MTL,7
198403090WSH,WSH,QUE,8
198311080QUE,EDM,QUE,2
198403040BUF,QUE,QUE,8
198311010QUE,QUE,LAK,0
198312140CGY,CGY,QUE,3
198311240BOS,QUE,BOS,9
198312170EDM,EDM,QUE,5
198403030QUE,QUE,BUF,2
198402260QUE,QUE,STL,9
198403310QUE,QUE,BUF,9
198311290QUE,QUE,WSH,0
198402280QUE,QUE,DET,2
198403270QUE,BOS,QUE,5
198311060BUF,QUE,BUF,9
198311120QUE,BOS,QUE,2
198310040QUE,QUE,NYI,5
198403240QUE,HAR,QUE,5
198402110TOR,TOR,QUE,6
198401120NJD,QUE,NJD,0
198401240QUE,WIN,QUE,0
198310140NJD,QUE,NJD,0
198402230NYR,NYR,QUE,2
198312310MTL,MTL,QUE,5
198403250HAR,QUE,QUE,0
198402070QUE,VAN,QUE,5
198401280QUE,QUE,HAR,2
198401050BOS,QUE,BOS,2
198402210QUE,QUE,MTL,0
198312010MTL,QUE,MTL,2
198403170STL,QUE,STL,0
198402180MNS,QUE,MNS,4
198401140QUE,PHI,PHI,0
198401100QUE,QUE,PIT,6
198311260QUE,QUE,BUF,4
198403200LAK,QUE,LAK,0
198310060BOS,BOS,QUE,13
198311050QUE,NYR,NYR,3
198310190TOR,QUE,TOR,0
198403110WIN,WIN,QUE,4
198310250QUE,PHI,QUE,1
198312030QUE,QUE,CBH,0
198402150CBH,CBH,QUE,4
