game_id,winner,loser,num_penalties
197912290CLR,PHI,CLR,4
197911240STL,STL,CLR,2
198003010ATF,ATF,CLR,0
197910110CLR,STL,STL,0
198001020CBH,CBH,CLR,8
198001040CLR,VAN,CLR,2
198001170CLR,ATF,CLR,0
198002100CLR,ATF,CLR,0
198002160CLR,BOS,CLR,2
197911200CLR,WSH,WSH,2
197910130TOR,TOR,CLR,2
198001080CLR,BOS,BOS,0
197912010PIT,PIT,CLR,0
198003230MNS,MNS,CLR,0
198003180WSH,WSH,CLR,4
197912180NYI,NYI,CLR,4
197910230CLR,LAK,CLR,6
197911060CLR,HAR,CLR,0
197910310PIT,PIT,CLR,0
197912190QUE,QUE,CLR,6
198001260STL,CLR,CLR,2
198001270CLR,NYR,NYR,2
198001110CLR,BUF,CLR,5
198002030MNS,MNS,CLR,0
198002270CLR,TOR,CLR,4
197912310DET,CLR,DET,2
197910140WIN,WIN,CLR,2
197912040QUE,CLR,QUE,0
198001130BOS,BOS,CLR,5
198003280CLR,CLR,PIT,0
198002070MTL,MTL,CLR,0
198003020WSH,CLR,WSH,4
198003200CLR,QUE,CLR,6
198004060WIN,WIN,CLR,4
198003120NYR,NYR,CLR,2
198001240CLR,CLR,PIT,0
197912270CLR,CLR,MNS,3
198002020CLR,WIN,WIN,0
197911030CLR,CLR,NYR,4
198002080HAR,CLR,CLR,0
197911090CLR,MNS,CLR,0
197912090MTL,CLR,MTL,0
197911230CLR,CLR,DET,0
198001300CLR,MTL,CLR,2
197912140VAN,VAN,CLR,0
198003300CBH,CLR,CLR,5
198004010LAK,LAK,CLR,3
197911110BUF,CLR,BUF,2
197910280BUF,BUF,CLR,2
197912150CLR,CLR,HAR,3
198001220VAN,CLR,VAN,5
197910200CLR,CLR,WIN,7
197910300ATF,ATF,CLR,2
197912120TOR,TOR,CLR,2
198003150HAR,HAR,CLR,0
197910180CLR,QUE,CLR,2
197912070CLR,BUF,CLR,0
197911150CLR,MTL,CLR,0
198003070CLR,CBH,CLR,2
198003110NYI,NYI,CLR,2
198002220CLR,CLR,EDM,4
197911130LAK,LAK,CLR,2
198003220CLR,CLR,DET,0
197911170CLR,CBH,CLR,0
198001140NYR,CLR,CLR,0
198003040PHI,PHI,CLR,0
197912210CLR,CLR,EDM,2
198002190CLR,CLR,PHI,4
198001190CLR,STL,CLR,2
198002140CLR,NYI,CLR,8
198003090CLR,VAN,VAN,2
197912260EDM,EDM,CLR,0
198001160DET,DET,CLR,7
198004040EDM,EDM,CLR,3
198003160PHI,CLR,CLR,3
197911280CLR,CLR,NYI,7
197912020BOS,CLR,BOS,9
197910260CLR,TOR,TOR,2
198002240CLR,WSH,WSH,3
198003250CLR,LAK,CLR,6
