game_id,winner,loser,num_penalties
198003010ATF,ATF,CLR,0
198003070VAN,ATF,VAN,2
198003280ATF,ATF,NYR,0
197911090ATF,ATF,NYI,4
198001170CLR,ATF,CLR,0
198002100CLR,ATF,CLR,0
197912220STL,ATF,STL,6
197910230ATF,MTL,ATF,0
198001060NYR,ATF,ATF,1
198003230CBH,CBH,ATF,1
198001280HAR,HAR,ATF,0
198004040ATF,NYI,ATF,0
197911020ATF,QUE,QUE,2
198004020NYR,ATF,NYR,0
197910110MTL,MTL,ATF,2
197910260ATF,ATF,EDM,1
197910180PHI,PHI,ATF,1
198003220ATF,BOS,ATF,6
197912260ATF,BOS,ATF,0
198001250ATF,CBH,CBH,6
197912090WIN,ATF,WIN,3
198003050LAK,ATF,LAK,1
198001120BOS,BOS,ATF,7
197910160NYI,NYI,ATF,6
197911130ATF,VAN,ATF,2
197911210ATF,ATF,DET,2
198001080ATF,ATF,WIN,0
197910270STL,ATF,STL,1
198001110ATF,ATF,QUE,2
198002080EDM,ATF,EDM,6
198002230ATF,HAR,ATF,4
198003250ATF,EDM,ATF,0
197911180WSH,ATF,WSH,4
197912070MNS,MNS,ATF,2
198003090WIN,ATF,WIN,0
198002190ATF,MNS,MNS,7
198003130ATF,LAK,LAK,0
197911150BUF,BUF,ATF,10
198003100ATF,VAN,ATF,4
197912150TOR,TOR,ATF,4
198001220ATF,TOR,ATF,2
197912280ATF,PIT,ATF,1
197910300ATF,ATF,CLR,2
197911060ATF,ATF,WIN,16
197912040ATF,LAK,ATF,2
197912140ATF,ATF,MNS,3
198002130DET,ATF,ATF,0
197910100QUE,ATF,QUE,2
197911250HAR,HAR,ATF,2
198002020ATF,ATF,HAR,4
198003170TOR,ATF,TOR,3
197911230ATF,ATF,PIT,2
198002210ATF,ATF,WSH,0
198002010ATF,ATF,WSH,3
197910130ATF,ATF,PHI,8
198002260ATF,MTL,MTL,0
197911270ATF,TOR,ATF,0
197911160ATF,ATF,NYR,0
198003180NYI,NYI,ATF,5
197912290PIT,PIT,ATF,1
198001160VAN,ATF,VAN,2
198003150ATF,ATF,PHI,0
198003200ATF,ATF,STL,4
197910200ATF,CBH,CBH,0
197912210ATF,STL,ATF,0
197912050BUF,BUF,ATF,0
198001190LAK,ATF,LAK,2
197911110BOS,BOS,ATF,0
197912120EDM,ATF,ATF,2
198002160MNS,ATF,ATF,0
198001040ATF,DET,ATF,3
198002170CBH,CBH,ATF,0
198004010ATF,BUF,ATF,0
198001210ATF,BUF,BUF,0
198001300QUE,ATF,QUE,2
198001140MTL,MTL,ATF,0
198001260DET,ATF,DET,0
198004050WSH,ATF,ATF,1
197911030PIT,ATF,ATF,2
198003300PHI,PHI,ATF,0
