game_id,winner,loser,num_penalties
201602230MIN,NYI,MIN,0
201510150ARI,MIN,ARI,0
201603010MIN,MIN,COL,0
201601250MIN,ARI,MIN,1
201601050CBJ,MIN,CBJ,2
201510240MIN,MIN,ANA,0
201511120CAR,MIN,CAR,0
201512070COL,COL,MIN,3
201512150MIN,MIN,VAN,4
201511210MIN,MIN,NSH,6
201511190BOS,BOS,MIN,8
201511250MIN,VAN,MIN,0
201512010CHI,MIN,CHI,0
201511140DAL,DAL,MIN,1
201601030FLA,FLA,MIN,0
201510300MIN,MIN,CHI,0
201512220MIN,MIN,MTL,0
201511170PIT,PIT,MIN,1
201603240MIN,MIN,CGY,0
201512050MIN,MIN,COL,0
201510250WPG,WPG,MIN,0
201512110ARI,ARI,MIN,0
201603200CHI,MIN,CHI,1
201512030MIN,MIN,TOR,1
201512190NSH,NSH,MIN,0
201601090DAL,MIN,DAL,0
201512170MIN,MIN,NYR,2
201510100MIN,MIN,STL,4
201510180ANA,ANA,MIN,0
201512260MIN,PIT,MIN,0
201604090MIN,CGY,MIN,5
201602210MIN,MIN,CHI,5
201603100MIN,EDM,MIN,0
201512310STL,MIN,STL,2
201510270MIN,MIN,EDM,1
201603170NJD,NJD,MIN,0
201604050MIN,SJS,MIN,2
201602110MIN,WSH,MIN,1
201602150VAN,MIN,VAN,0
201511100MIN,MIN,WPG,2
201603220MIN,MIN,LAK,1
201601150MIN,WPG,MIN,0
201601020TBL,TBL,MIN,0
201603260COL,MIN,COL,0
201602250PHI,PHI,MIN,0
201603030TOR,MIN,TOR,0
201601070MIN,PHI,MIN,2
201601210LAK,MIN,LAK,0
201602020NYI,NYI,MIN,0
201602090MIN,DAL,MIN,0
201603290MIN,MIN,CHI,2
201601120MIN,BUF,MIN,0
201602260WSH,WSH,MIN,1
201604030WPG,WPG,MIN,1
201603190MIN,MIN,CAR,0
201512120SJS,MIN,SJS,0
201603150OTT,OTT,MIN,2
201603310MIN,OTT,MIN,0
201511050MIN,NSH,MIN,2
201602040NYR,NYR,MIN,0
201601200ANA,ANA,MIN,0
201601230SJS,SJS,MIN,0
201604010DET,DET,MIN,1
201511070MIN,MIN,TBL,0
201601100MIN,NJD,MIN,4
201510080COL,MIN,COL,1
201511280MIN,DAL,MIN,0
201512210MIN,DAL,MIN,2
201510220MIN,MIN,CBJ,0
201602130MIN,BOS,MIN,0
201603120MTL,MIN,MTL,0
201511270MIN,WPG,MIN,4
201602170CGY,MIN,CGY,0
201510160LAK,LAK,MIN,0
201602060STL,STL,MIN,4
201602280MIN,MIN,FLA,5
201601160NSH,NSH,MIN,0
201510310STL,STL,MIN,4
201603050BUF,MIN,BUF,0
201512280MIN,MIN,DET,2
201602180EDM,MIN,EDM,0
201603060MIN,STL,MIN,0
