game_id,winner,loser,num_penalties
198301130HAR,HAR,MTL,3
198302010VAN,MTL,VAN,2
198302040EDM,EDM,MTL,7
198212280MTL,TOR,TOR,5
198212010BUF,MTL,MTL,0
198211060MTL,MTL,VAN,2
198303100BOS,MTL,BOS,3
198211100CBH,CBH,MTL,2
198212090BOS,BOS,MTL,4
198301080MTL,BOS,MTL,2
198211130LAK,LAK,MTL,4
198210200WSH,MTL,MTL,2
198301260BUF,BUF,MTL,4
198302170HAR,HAR,MTL,0
198303240MTL,MTL,MNS,0
198211200MTL,MTL,PHI,0
198212110MTL,MTL,BUF,4
198303080MTL,TOR,TOR,2
198212060MTL,HAR,MTL,2
198303300PIT,PIT,MTL,2
198211020MTL,MTL,NJD,0
198210110QUE,MTL,QUE,5
198302100MTL,MTL,WIN,3
198301110MTL,MTL,HAR,6
198211180MTL,MTL,QUE,6
198304030BOS,MTL,MTL,4
198210140NJD,MTL,NJD,0
198301180MTL,MTL,CGY,0
198212040MTL,BOS,MTL,0
198211040MTL,MTL,MNS,2
198210300MTL,BOS,BOS,5
198303050STL,MTL,STL,0
198211230STL,MTL,MTL,0
198303200BUF,MTL,BUF,0
198303220MTL,MTL,LAK,0
198212260MTL,QUE,QUE,6
198302240QUE,MTL,QUE,3
198211270MTL,DET,DET,0
198210060MTL,MTL,HAR,0
198301270NYR,MTL,NYR,2
198211240DET,MTL,DET,1
198212290TOR,TOR,MTL,0
198301220MTL,MTL,BUF,0
198303010MTL,NYI,NYI,0
198212180CGY,MTL,CGY,2
198303060CBH,CBH,MTL,4
198211090MNS,MTL,MNS,7
198301200MTL,NYI,NYI,2
198210070BOS,MTL,BOS,0
198302260MTL,MTL,WSH,0
198211160HAR,MTL,HAR,2
198303190MTL,BUF,MTL,3
198212150VAN,MTL,VAN,10
198210090MTL,CBH,MTL,0
198303260MTL,MTL,STL,2
198302270DET,MTL,MTL,0
198302060WIN,MTL,WIN,4
198301020MTL,MTL,PIT,6
198301060MTL,LAK,MTL,2
198303120MTL,NJD,MTL,2
198212230QUE,QUE,MTL,1
198301040QUE,QUE,MTL,5
198302030CGY,CGY,MTL,0
198210310BUF,BUF,MTL,3
198304020MTL,MTL,BOS,1
198301290MTL,WSH,WSH,1
198210260MTL,BUF,BUF,2
198302140MTL,MTL,EDM,2
198212190EDM,EDM,MTL,0
198210230MTL,MTL,QUE,4
198302120MTL,NYR,MTL,4
198302190NYI,NYI,MTL,3
198210210PHI,MTL,PHI,0
198212080HAR,HAR,MTL,4
198302220MTL,MTL,QUE,8
198303170PHI,PHI,MTL,0
198301150PIT,MTL,PIT,3
198210160MTL,MTL,NYR,0
198211290MTL,MTL,WIN,0
198303150MTL,MTL,HAR,4
