game_id,winner,loser,num_penalties
198910180EDM,EDM,WIN,11
198911170EDM,EDM,BUF,6
199002230EDM,TOR,EDM,9
199001170EDM,EDM,WIN,5
198910200EDM,BOS,EDM,0
198910290MTL,MTL,EDM,0
199003040EDM,EDM,VAN,10
199002180EDM,EDM,MNS,3
199003300CGY,CGY,EDM,2
199003060EDM,EDM,PIT,1
199002250CGY,EDM,CGY,9
198911030EDM,EDM,CGY,14
199002060NJD,EDM,EDM,5
199002040WSH,EDM,WSH,0
198911060CGY,CGY,EDM,8
198911090BOS,BOS,EDM,14
199003140MTL,EDM,EDM,4
198910130EDM,BOS,BOS,0
199001110LAK,EDM,EDM,12
199001310DET,DET,EDM,5
199001070EDM,CGY,EDM,11
199001160EDM,DET,EDM,4
198912080EDM,EDM,LAK,8
198912110EDM,CGY,CGY,15
198911040EDM,PIT,EDM,2
199003180EDM,HAR,EDM,4
199003240EDM,NYI,NYI,7
198910240NYI,EDM,EDM,1
198911210EDM,EDM,VAN,1
198911240PHI,PHI,EDM,4
198911270DET,EDM,DET,3
198911300LAK,EDM,LAK,3
199003030EDM,EDM,PHI,3
198912030EDM,EDM,TOR,3
198912230EDM,EDM,CGY,6
198911110WSH,EDM,WSH,2
199001030CHI,CHI,EDM,9
198910250NYR,EDM,EDM,3
199002280LAK,LAK,EDM,44
198912210EDM,EDM,WIN,2
199002200VAN,EDM,VAN,6
198911250NYI,EDM,NYI,2
199004010WIN,EDM,WIN,9
198911120BUF,BUF,EDM,4
198910280QUE,EDM,QUE,14
198911150EDM,LAK,LAK,3
199002110EDM,EDM,WIN,2
199003130QUE,EDM,QUE,2
198910220WIN,WIN,EDM,5
198910110EDM,VAN,EDM,2
199003210EDM,EDM,STL,0
199003090WIN,WIN,EDM,11
198912160STL,EDM,EDM,3
198912310WIN,WIN,EDM,7
198912130EDM,EDM,QUE,3
199002160VAN,EDM,EDM,4
199003170EDM,NJD,EDM,0
199001270EDM,EDM,VAN,8
199002020PIT,PIT,EDM,12
199001060EDM,HAR,HAR,3
199001230EDM,NYR,EDM,2
199003270VAN,EDM,VAN,1
198910150EDM,LAK,EDM,2
198912190MNS,EDM,MNS,11
198910050VAN,EDM,VAN,4
199001090CGY,EDM,CGY,8
199003100TOR,TOR,EDM,2
199002070NYR,NYR,EDM,1
199001020STL,EDM,STL,2
199002210EDM,EDM,BUF,4
198912020EDM,EDM,MNS,5
199001250EDM,EDM,LAK,7
198910070LAK,EDM,LAK,4
199001300HAR,EDM,EDM,3
198912170CHI,CHI,EDM,6
199002140EDM,WSH,EDM,3
198911010EDM,NJD,NJD,3
198912290EDM,EDM,MTL,0
198911190EDM,EDM,CHI,1
198912270EDM,EDM,PHI,3
