game_id,winner,loser,num_penalties
199003180MNS,WSH,MNS,13
199001060MNS,MNS,DET,0
198912260WIN,WIN,MNS,0
198911060TOR,TOR,MNS,13
198910250MNS,MNS,BUF,4
198912310MNS,MNS,STL,4
198912060MNS,MTL,MNS,2
199002180EDM,EDM,MNS,3
198910080BUF,MNS,MNS,3
198910140MNS,MNS,QUE,4
199003030MNS,MNS,MTL,5
198912160TOR,MNS,TOR,3
199003070MNS,MNS,CHI,4
198910120MNS,MNS,STL,0
198912300STL,STL,MNS,8
198911020CHI,CHI,MNS,3
198910260STL,STL,MNS,4
199003310STL,MNS,STL,5
199003120TOR,MNS,TOR,8
199002150MNS,MNS,LAK,7
198911120MNS,MNS,TOR,10
199001260VAN,MNS,VAN,14
199003170PIT,MNS,PIT,6
198911160PHI,PHI,MNS,11
199002070MNS,HAR,MNS,6
199002210LAK,LAK,MNS,1
199001310MNS,WSH,MNS,2
198910050MNS,MNS,NYI,3
199001240TOR,TOR,MNS,7
199001270CGY,CGY,MNS,5
199001040MNS,MNS,NYR,10
199002270MNS,MNS,WIN,0
198912080DET,DET,MNS,4
199003260MNS,MNS,TOR,7
198910210QUE,QUE,MNS,5
199002030PHI,PHI,MNS,8
198911210STL,STL,MNS,4
199003290BUF,BUF,MNS,0
199001090DET,DET,MNS,5
198911110MNS,MNS,CGY,2
199003240BOS,MNS,BOS,3
199002100MNS,MNS,CHI,5
199003130MNS,NJD,MNS,2
199003040PIT,PIT,MNS,0
198912090MNS,DET,MNS,15
198912280CHI,MNS,MNS,21
199002130MNS,STL,MNS,6
198910280MNS,MNS,PHI,4
198911300CGY,CGY,MNS,0
199004010CHI,CHI,MNS,16
199003220DET,MNS,DET,7
198912030VAN,VAN,MNS,4
198910310MNS,TOR,MNS,7
199002110WSH,WSH,MNS,5
198912230HAR,HAR,MNS,5
198912120MNS,VAN,MNS,8
198911090MNS,MNS,DET,0
198911240MNS,MNS,NJD,5
198910170NYI,MNS,NYI,6
198911180MNS,MNS,STL,7
199003100MNS,NYR,NYR,4
198912190MNS,EDM,MNS,11
199001170CHI,CHI,MNS,3
198911260MNS,MNS,CHI,2
199001150MTL,MTL,MNS,3
198910070HAR,MNS,HAR,3
199002240MNS,BOS,MNS,1
199001130MNS,MNS,DET,2
199001180MNS,MNS,QUE,4
199002040NYR,NYR,MNS,5
198912140MNS,PIT,PIT,4
198912210BOS,BOS,MNS,14
198911150NJD,MNS,NJD,5
198912020EDM,EDM,MNS,5
199001110MNS,NYI,MNS,5
198911220MNS,MNS,TOR,4
199003200MNS,MNS,LAK,3
199001290MNS,MNS,WIN,4
198910180DET,DET,MNS,1
198911040MNS,MNS,CHI,11
