game_id,winner,loser,num_penalties
198705130EDM,EDM,DET,2
198705260EDM,PHI,EDM,6
198704080EDM,LAK,EDM,2
198705240PHI,EDM,PHI,4
198704140EDM,EDM,LAK,5
198704270WIN,EDM,WIN,8
198705090DET,EDM,DET,4
198704120LAK,EDM,LAK,0
198704090EDM,LAK,EDM,14
198704110LAK,EDM,LAK,1
198705110DET,EDM,DET,10
198704230EDM,EDM,WIN,6
198705280PHI,PHI,EDM,6
198705050EDM,DET,EDM,12
198705070EDM,EDM,DET,12
198705310EDM,EDM,PHI,7
198705220PHI,PHI,EDM,4
198705170EDM,EDM,PHI,2
198704210EDM,EDM,WIN,4
198705200EDM,EDM,PHI,5
198704250WIN,EDM,WIN,11
