game_id,winner,loser,num_penalties
198704120NYR,NYR,PHI,4
198704090PHI,PHI,NYR,8
198705120PHI,MTL,PHI,2
198705260EDM,PHI,EDM,6
198705140MTL,PHI,MTL,5
198704260NYI,PHI,NYI,2
198705240PHI,EDM,PHI,4
198705100MTL,PHI,MTL,7
198704160NYR,PHI,NYR,0
198704240NYI,PHI,NYI,5
198704110NYR,PHI,NYR,4
198704300NYI,NYI,PHI,5
198705080MTL,PHI,MTL,2
198705060PHI,MTL,PHI,8
198704280PHI,NYI,PHI,0
198705280PHI,PHI,EDM,6
198704200PHI,PHI,NYI,4
198704220PHI,NYI,PHI,0
198704140PHI,PHI,NYR,2
198705310EDM,EDM,PHI,7
198705220PHI,PHI,EDM,4
198705170EDM,EDM,PHI,2
198704080PHI,NYR,PHI,1
198705200EDM,EDM,PHI,5
198705020PHI,PHI,NYI,3
198705040PHI,PHI,MTL,2
