game_id,winner,loser,num_penalties
200812200STL,STL,MIN,5
200901040COL,MIN,COL,4
200903170MIN,MIN,COL,0
200904050DET,DET,MIN,0
200812190MIN,MIN,NYI,0
200902060MIN,NSH,MIN,0
200904070MIN,MIN,DAL,0
200811150MIN,MIN,CBJ,0
200901150MIN,MIN,EDM,4
200812310MIN,MIN,SJS,3
200811240MIN,MIN,WSH,0
200811260MIN,DAL,MIN,4
200812050MIN,VAN,MIN,8
200811200MIN,VAN,MIN,2
200901030MIN,DET,MIN,0
200901310VAN,MIN,VAN,1
200901170MIN,ANA,MIN,2
200904110CBJ,MIN,CBJ,0
200903140DAL,DAL,MIN,0
200812140ANA,ANA,MIN,3
200903070LAK,LAK,MIN,0
200811220MIN,STL,MIN,1
200901200MIN,LAK,MIN,5
200902280EDM,EDM,MIN,0
200811290NSH,MIN,NSH,10
200903120COL,COL,MIN,3
200902270CGY,CGY,MIN,6
200902240MIN,LAK,MIN,0
200903240NYR,NYR,MIN,6
200902080MIN,MIN,EDM,2
200903310MIN,VAN,MIN,1
200904030MIN,MIN,CGY,0
200903030VAN,VAN,MIN,0
200903220MIN,MIN,EDM,2
200903280CGY,CGY,MIN,0
200811060COL,MIN,COL,3
200901190CHI,MIN,CHI,0
200902140MIN,OTT,MIN,2
200903080ANA,MIN,ANA,1
200811280MIN,MIN,TBL,0
200810250MIN,MIN,CBJ,0
200902210MIN,MIN,DET,0
200901080PHI,PHI,MIN,2
200903100MIN,SJS,MIN,0
200903200NJD,NJD,MIN,0
200812170MIN,CGY,MIN,4
200811080VAN,VAN,MIN,3
200902110MIN,MIN,COL,0
200812110PHX,PHX,MIN,3
200810230MIN,BUF,MIN,0
200812290CGY,CGY,MIN,1
200903250NYI,MIN,NYI,12
200904100MIN,MIN,NSH,2
200902040MIN,MIN,ANA,1
200812280MIN,CHI,MIN,0
200902220CHI,MIN,CHI,0
200901300EDM,EDM,MIN,4
200810110MIN,MIN,BOS,2
200902190MIN,CGY,MIN,1
200810290DAL,DAL,MIN,0
200901130MIN,MIN,PHX,2
200812010MIN,COL,MIN,2
200810270MIN,MIN,CHI,3
200812230MIN,MIN,CAR,0
200901270MIN,MIN,TOR,2
200901100CBJ,CBJ,MIN,2
200810140ATL,MIN,ATL,0
200811180PIT,MIN,PIT,2
200903050SJS,MIN,SJS,0
200812130LAK,LAK,MIN,1
200903290EDM,MIN,EDM,6
200811040SJS,SJS,MIN,3
200901060BOS,MIN,BOS,2
200810300MIN,MTL,MIN,2
200902120DET,DET,MIN,0
200810160FLA,MIN,FLA,5
200810180TBL,MIN,TBL,0
200811130MIN,MIN,PHX,2
200812030MIN,MIN,STL,1
200812060NSH,NSH,MIN,3
200811010PHX,MIN,PHX,0
200903150STL,STL,MIN,0
