game_id,winner,loser,num_penalties
201105060DET,DET,SJS,2
201105150VAN,VAN,SJS,0
201105240VAN,VAN,SJS,0
201105080SJS,DET,SJS,0
201104250LAK,SJS,LAK,0
201105010SJS,SJS,DET,6
201105220SJS,VAN,SJS,1
201104230SJS,LAK,SJS,0
201104190LAK,SJS,LAK,1
201105040DET,SJS,DET,1
201105100DET,DET,SJS,5
201105180VAN,VAN,SJS,7
201104160SJS,LAK,SJS,2
201105200SJS,SJS,VAN,1
201104210LAK,SJS,LAK,2
201104140SJS,SJS,LAK,3
201104290SJS,SJS,DET,4
201105120SJS,SJS,DET,1
