game_id,winner,loser,num_penalties
201103300BUF,BUF,NYR,2
201011050NJD,NYR,NJD,3
201101050NYR,NYR,CAR,2
201101150MTL,MTL,NYR,5
201103120SJS,NYR,SJS,2
201010290NYR,CAR,NYR,3
201101020FLA,FLA,NYR,0
201103180NYR,NYR,MTL,7
201102070DET,DET,NYR,0
201101190NYR,NYR,TOR,7
201010150NYR,TOR,NYR,6
201102200NYR,PHI,NYR,0
201103060NYR,NYR,PHI,6
201012050NYR,OTT,NYR,0
201012150PIT,NYR,PIT,2
201104070NYR,ATL,NYR,0
201011270NSH,NYR,NSH,7
201102220CAR,NYR,CAR,0
201011290NYR,PIT,NYR,4
201010300TOR,NYR,TOR,3
201101080STL,NYR,STL,0
201102010NYR,PIT,NYR,2
201012270NYR,NYR,NYI,4
201101010TBL,TBL,NYR,1
201010270NYR,ATL,NYR,0
201011260FLA,NYR,FLA,2
201012090OTT,NYR,OTT,3
201010090BUF,NYR,BUF,0
201101070DAL,NYR,DAL,2
201104040NYR,NYR,BOS,0
201102270NYR,TBL,NYR,1
201101240WSH,NYR,WSH,0
201101220ATL,NYR,ATL,2
201103010NYR,BUF,NYR,2
201104090NYR,NYR,NJD,1
201103150NYR,NYR,NYI,7
201011200MIN,NYR,MIN,0
201101110NYR,MTL,NYR,0
201012230NYR,TBL,NYR,0
201101160NYR,PHI,NYR,4
201011240TBL,TBL,NYR,3
201010110NYI,NYI,NYR,3
201102180NJD,NJD,NYR,0
201012020NYI,NYR,NYI,4
201010180NYR,COL,NYR,1
201011150PIT,NYR,PIT,6
201011070NYR,STL,NYR,4
201101200CAR,CAR,NYR,0
201103040OTT,NYR,OTT,2
201012030NYR,NYR,NYI,3
201103090ANA,ANA,NYR,0
201010230BOS,NYR,BOS,6
201102110ATL,ATL,NYR,2
201102030NYR,NJD,NYR,4
201012180PHI,PHI,NYR,3
201010210TOR,NYR,TOR,2
201102250WSH,NYR,WSH,2
201103240NYR,OTT,NYR,4
201103030NYR,MIN,NYR,0
201102170NYR,NYR,LAK,0
201103200PIT,NYR,PIT,2
201103260BOS,NYR,BOS,2
201011040PHI,PHI,NYR,5
201101130NYR,NYR,VAN,0
201102130NYR,NYR,PIT,0
201011190COL,COL,NYR,0
201012120NYR,NYR,WSH,6
201103220NYR,NYR,FLA,0
201104030PHI,NYR,PHI,5
201012290NJD,NYR,NJD,0
201103310NYI,NYI,NYR,11
201101250NYR,FLA,NYR,0
201011140NYR,NYR,EDM,8
201011170NYR,BOS,NYR,0
201010240NYR,NYR,NJD,2
201012160NYR,NYR,PHX,1
201011010NYR,NYR,CHI,0
201012110CBJ,CBJ,NYR,0
201011090NYR,WSH,NYR,6
201011110NYR,NYR,BUF,2
201011220NYR,NYR,CGY,5
201102050MTL,MTL,NYR,4
