game_id,winner,loser,num_penalties
199310190FLA,LAK,LAK,3
199312260TBL,FLA,TBL,0
199311200FLA,FLA,WSH,6
199403140FLA,FLA,NYR,3
199401030NYR,NYR,FLA,2
199312050SJS,SJS,FLA,3
199310140FLA,FLA,OTT,2
199311160FLA,NYR,FLA,3
199403230FLA,TOR,TOR,0
199312190FLA,BOS,FLA,1
199402280FLA,PIT,FLA,4
199403070VAN,FLA,VAN,2
199310260FLA,WIN,FLA,1
199310070STL,STL,FLA,7
199403280FLA,DAL,FLA,7
199403110CGY,CGY,FLA,2
199312220FLA,FLA,NYR,4
199312070MDA,FLA,MDA,4
199310060CHI,FLA,FLA,8
199312080LAK,FLA,LAK,1
199401260TBL,FLA,FLA,7
199312120DAL,FLA,FLA,6
199402180BUF,BUF,FLA,2
199311180FLA,CHI,FLA,5
199401070NJD,NJD,FLA,0
199402220WIN,FLA,WIN,0
199402200FLA,DET,FLA,2
199401080BOS,FLA,FLA,2
199312150FLA,MTL,MTL,5
199403020FLA,NJD,FLA,1
199312100WIN,FLA,WIN,0
199403240PHI,PHI,FLA,4
199311260BOS,BOS,FLA,10
199402260WSH,WSH,FLA,9
199404040NYR,NYR,FLA,2
199401010FLA,FLA,MDA,3
199402040FLA,BUF,FLA,1
199402100PHI,PHI,FLA,1
199403200FLA,FLA,PHI,0
199402010PIT,PIT,FLA,1
199403300FLA,STL,FLA,2
199402060FLA,FLA,BOS,0
199310300FLA,FLA,TBL,7
199402130FLA,FLA,VAN,6
199310090TBL,FLA,TBL,8
199402120NYI,FLA,NYI,2
199404020FLA,OTT,OTT,5
199404120FLA,QUE,FLA,3
199403260NYI,FLA,NYI,1
199404070PHI,FLA,FLA,5
199311070QUE,FLA,QUE,4
199312020FLA,FLA,BUF,5
199401280FLA,SJS,SJS,1
199311100MTL,FLA,MTL,1
199404100FLA,NJD,NJD,0
199401170NYI,FLA,NYI,0
199312290HAR,FLA,HAR,4
199404140FLA,FLA,NYI,7
199404050QUE,FLA,FLA,3
199311110OTT,FLA,OTT,9
199401150MTL,FLA,MTL,11
199401190FLA,FLA,WSH,19
199401300BUF,FLA,BUF,2
199402020OTT,FLA,OTT,4
199401240FLA,FLA,MTL,6
199310210FLA,TOR,FLA,0
199312280WSH,FLA,FLA,4
199311030TOR,TOR,FLA,7
199310280FLA,FLA,NYI,3
199402160DET,DET,FLA,0
199403180FLA,EDM,EDM,0
199311230FLA,HAR,FLA,6
199402240FLA,WSH,FLA,4
199403040FLA,HAR,FLA,2
199310170FLA,TBL,TBL,10
199311140FLA,QUE,FLA,10
199311270HAR,HAR,FLA,7
199310230NJD,NJD,FLA,4
199310120FLA,PIT,FLA,8
199403160FLA,FLA,CGY,4
199403090EDM,FLA,EDM,1
199401130PIT,FLA,FLA,2
199403210FLA,NJD,NJD,0
199311020FLA,PHI,FLA,0
