game_id,winner,loser,num_penalties
201202270COL,COL,ANA,0
201110070BUF,BUF,ANA,3
201202260ANA,ANA,CHI,1
201201120CGY,CGY,ANA,0
201111230PHX,PHX,ANA,0
201110160ANA,ANA,STL,2
201111130ANA,MIN,ANA,0
201112020ANA,PHI,ANA,3
201112040ANA,MIN,ANA,2
201202150PIT,ANA,PIT,0
201203080STL,STL,ANA,0
201112160CHI,CHI,ANA,6
201112080STL,STL,ANA,4
201202120CBJ,ANA,CBJ,4
201202210TBL,TBL,ANA,0
201112260SJS,ANA,SJS,2
201110080ANA,ANA,NYR,4
201203310PHX,PHX,ANA,2
201112310ANA,COL,ANA,2
201203050ANA,ANA,EDM,2
201204070CGY,CGY,ANA,2
201110230ANA,PHX,ANA,2
201202030ANA,CBJ,ANA,0
201110170SJS,ANA,SJS,3
201203120COL,COL,ANA,0
201201040ANA,SJS,ANA,0
201201220ANA,ANA,COL,3
201201310PHX,ANA,PHX,0
201111160LAK,LAK,ANA,0
201111110ANA,ANA,VAN,2
201201130EDM,ANA,EDM,3
201202060ANA,ANA,CGY,1
201111010WSH,WSH,ANA,2
201112220LAK,LAK,ANA,2
201201180ANA,ANA,PHX,0
201111170ANA,LAK,ANA,2
201110250CHI,CHI,ANA,2
201202140MIN,ANA,MIN,2
201111270ANA,TOR,ANA,0
201110210ANA,DAL,ANA,0
201203020ANA,ANA,CGY,4
201203210ANA,ANA,STL,1
201204030VAN,VAN,ANA,1
201203250ANA,BOS,ANA,0
201201240DAL,DAL,ANA,4
201111200ANA,DET,ANA,1
201111250ANA,CHI,ANA,0
201203140ANA,ANA,DET,0
201110270MIN,ANA,MIN,2
201201100ANA,ANA,DAL,0
201201060ANA,ANA,NYI,0
201112100NSH,NSH,ANA,4
201202080ANA,ANA,CAR,0
201110300CBJ,CBJ,ANA,10
201202190FLA,ANA,FLA,2
201203100DAL,DAL,ANA,1
201112060ANA,ANA,LAK,0
201202100DET,DET,ANA,0
201201080ANA,ANA,CBJ,6
201202290ANA,BUF,ANA,11
201202010ANA,DAL,ANA,0
201201210ANA,ANA,OTT,1
201112170WPG,WPG,ANA,4
201112140ANA,ANA,PHX,0
201111090ANA,NSH,ANA,1
201203030LAK,LAK,ANA,2
201111050DET,DET,ANA,0
201111300ANA,ANA,MTL,0
201203180ANA,NSH,ANA,0
201204010ANA,EDM,ANA,6
201202170NJD,NJD,ANA,2
201112190DAL,DAL,ANA,1
201111030NYR,NYR,ANA,3
201203160ANA,LAK,ANA,2
201110140ANA,ANA,SJS,2
201203190SJS,ANA,SJS,2
201203280ANA,ANA,SJS,0
201112290ANA,VAN,ANA,0
201110290NSH,NSH,ANA,6
201204050EDM,ANA,EDM,3
201202230CAR,ANA,CAR,0
201201150VAN,ANA,VAN,0
