game_id,winner,loser,num_penalties
201303290TBL,TBL,NJD,2
201301310NYR,PIT,NYR,3
201303210CAR,NJD,CAR,4
201301210CBJ,DET,CBJ,4
201304070WSH,WSH,TBL,2
201303230OTT,OTT,TBL,5
201304230STL,STL,COL,3
201304080TOR,TOR,NYR,0
201302090MIN,MIN,NSH,2
201302070CBJ,CGY,CBJ,0
201303280NSH,PHX,NSH,3
201304200MTL,WSH,MTL,2
201301200PHX,CHI,PHX,2
201304240TBL,TBL,TOR,0
201302160NSH,ANA,NSH,0
201304230WSH,WSH,WPG,0
201304060NYI,NYI,TBL,0
201303260CAR,WPG,CAR,2
201303280EDM,EDM,CBJ,2
201302150CGY,STL,CGY,1
201301310CBJ,STL,CBJ,6
201302230STL,STL,CBJ,4
201301260SJS,SJS,COL,3
201302230EDM,EDM,PHX,0
201302160EDM,EDM,COL,0
201304260PHX,COL,PHX,2
201304070BUF,BUF,NJD,2
201302180PHX,PHX,CGY,2
201303250OTT,OTT,NJD,2
201303060TOR,TOR,OTT,4
201301210CGY,ANA,CGY,1
201301300PHX,EDM,PHX,2
201301260CGY,CGY,EDM,0
201303030DET,CHI,DET,0
201304180STL,STL,PHX,3
201304270STL,STL,CHI,1
201304070SJS,DAL,SJS,0
201304150CHI,CHI,DAL,2
201303250NSH,NSH,EDM,0
201304040BOS,BOS,NJD,0
201304150NSH,VAN,NSH,5
201303140DAL,ANA,DAL,3
201303070PHI,PIT,PHI,4
201301220CHI,CHI,STL,2
201304220VAN,VAN,CHI,1
201302270TOR,MTL,TOR,0
201303030MIN,MIN,EDM,0
201302110COL,PHX,COL,4
201302210MTL,NYI,MTL,4
201303150EDM,DET,EDM,2
201304270CBJ,CBJ,NSH,2
201304080BOS,BOS,CAR,0
201303170WSH,WSH,BUF,3
201304120CBJ,CBJ,STL,3
201304160NYI,NYI,FLA,2
201304130COL,COL,VAN,0
201304070CBJ,MIN,CBJ,0
201303250PHX,DET,PHX,0
201302280NYR,NYR,TBL,3
201304210MIN,CGY,MIN,2
201303300FLA,FLA,NJD,0
201304040VAN,VAN,EDM,0
201302260FLA,FLA,PIT,2
201301240WSH,MTL,WSH,3
201303130NJD,NJD,PHI,0
201304230CAR,CAR,NYI,0
201304130WSH,WSH,TBL,0
201303270SJS,SJS,ANA,5
201303100COL,COL,SJS,0
201304240PHX,PHX,SJS,0
201304150MTL,PHI,MTL,6
