game_id,winner,loser,num_penalties
198502090WSH,PHI,WSH,1
198503280PHI,PHI,DET,2
198503080WSH,PHI,WSH,10
198412110WIN,WIN,PHI,5
198410250PHI,PHI,STL,6
198410110PHI,WSH,WSH,0
198412030NYR,PHI,NYR,0
198503070PHI,PHI,WSH,3
198504020NYR,PHI,NYR,3
198502180PHI,PHI,PIT,5
198501190MNS,PHI,MNS,10
198501080PHI,PHI,VAN,4
198501130PHI,PHI,CGY,14
198410310BUF,PHI,PHI,7
198412080PHI,PHI,NYR,4
198411290PHI,NJD,PHI,0
198412300LAK,PHI,LAK,0
198412260WSH,WSH,PHI,4
198411210PHI,PHI,BOS,0
198411240HAR,PHI,PHI,5
198412150NYI,NYI,PHI,0
198504070NJD,PHI,NJD,4
198501230LAK,LAK,PHI,2
198502020PHI,BUF,PHI,3
198502160PHI,PHI,EDM,1
198411150PHI,PHI,HAR,0
198503050NYI,PHI,NYI,6
198501030CGY,CGY,PHI,5
198502280BOS,BOS,PHI,6
198502050NYI,NYI,PHI,3
198502210PHI,PHI,TOR,2
198503170PHI,PHI,NYI,4
198503300PHI,PHI,NYR,6
198410150MTL,MTL,PHI,0
198412210PIT,PIT,PHI,8
198503100PHI,PIT,PHI,4
198503130NYR,PHI,NYR,0
198501160DET,PHI,PHI,0
198411010PHI,WIN,PHI,11
198411030PHI,PHI,MNS,3
198503160TOR,PHI,TOR,3
198410200PIT,PIT,PHI,0
198410130WSH,PHI,WSH,4
198412200PHI,PHI,NJD,0
198412230PHI,PHI,WSH,0
198502070PHI,LAK,LAK,6
198502100PHI,PHI,NYR,0
198501310PHI,PHI,NJD,2
198412120TOR,TOR,PHI,2
198412010PHI,PHI,PIT,7
198503020QUE,QUE,PHI,7
198411230BUF,PHI,BUF,3
198410270NJD,PHI,NJD,0
198501100PHI,PHI,CBH,0
198501050STL,PHI,STL,15
198503270CBH,CBH,PHI,11
198411180PHI,NYI,NYI,0
198501270WIN,WIN,PHI,4
198502240PHI,PHI,CGY,0
198412060PHI,QUE,QUE,2
198410210PHI,PHI,PIT,3
198501170PHI,PHI,DET,5
198502260HAR,PHI,HAR,7
198502140PHI,PHI,QUE,0
198412160PHI,MTL,PHI,6
198410230MNS,PHI,MNS,1
198411270PHI,PHI,CBH,2
198411110PHI,PHI,EDM,5
198501020EDM,PHI,EDM,3
198412280VAN,PHI,VAN,5
198503190PIT,PHI,PIT,2
198504040PHI,PHI,NYI,3
198503230NJD,PHI,NJD,4
198503210PHI,PHI,NYR,2
198411170BOS,PHI,BOS,6
198501120NYI,NYI,PHI,1
198411090PHI,PHI,STL,13
198410180PHI,VAN,PHI,20
198503030NJD,NJD,PHI,8
198503240PHI,PHI,MTL,4
