game_id,winner,loser,num_penalties
200112260WSH,PHI,WSH,2
200201120PHI,PHI,NYR,13
200201100PHI,PHI,NJD,0
200111250PHI,VAN,PHI,5
200112200PHI,PHI,DAL,3
200112180PHI,PHI,STL,0
200110250PHI,OTT,PHI,4
200201150OTT,PHI,OTT,2
200201210PIT,PIT,PHI,0
200203270NYR,PHI,NYR,2
200202090STL,PHI,STL,4
200111170NJD,PHI,NJD,1
200201240PHI,NSH,PHI,2
200204040PHI,MTL,PHI,1
200110270MTL,PHI,MTL,0
200110040PHI,PHI,FLA,6
200110060PHI,CBJ,CBJ,3
200112010PHI,PHI,TBL,0
200201190TOR,PHI,TOR,10
200111140NYR,NYR,PHI,2
200204060PHI,PHI,PIT,7
200111200PHI,NJD,NJD,0
200111230DAL,PHI,PHI,1
200112080PHI,PHI,MIN,3
200203040BOS,PHI,BOS,2
200110180DET,DET,PHI,2
200202040LAK,PHI,LAK,3
200203250PHI,PHI,TOR,2
200111030PHI,NYI,PHI,2
200202060MDA,MDA,PHI,0
200201060CAR,PHI,CAR,0
200110130FLA,PHI,FLA,15
200203230PIT,PHI,PHI,5
200204080PHI,FLA,FLA,6
200110300WSH,PHI,WSH,4
200204140NYI,NYI,PHI,2
200112280PHX,PHX,PHI,1
200112100ATL,PHI,ATL,0
200201020SJS,SJS,PHI,7
200201220PHI,OTT,OTT,0
200201260PHI,PHI,CAR,9
200112310VAN,PHI,VAN,2
200111150PHI,PHI,WSH,2
200204100NJD,NJD,PHI,1
200201080PHI,PHI,ATL,2
200111100FLA,PHI,FLA,0
200112130PHI,MTL,PHI,5
200110310PHI,PHI,PIT,4
200203120TOR,PHI,PHI,0
200203020NYR,NYR,PHI,8
200203140PHI,BUF,PHI,0
200111290PHI,BOS,PHI,4
200203100PHI,TOR,PHI,3
200203180PHI,TBL,TBL,0
200203300PHI,BUF,PHI,3
200203210PHI,PHI,MDA,4
200112040NYI,PHI,NYI,1
200110160ATL,PHI,PHI,1
200112290COL,PHI,COL,3
200112060PHI,NYI,PHI,1
200110080CBJ,PHI,PHI,2
200110200PHI,PHI,WSH,2
200202270NJD,PHI,NJD,0
200203160PHI,COL,PHI,0
200112150BOS,PHI,BOS,6
200203280CAR,CAR,PHI,4
200202120PHI,NYI,PHI,1
200201170PHI,PHI,ATL,2
200203070PHI,CGY,PHI,9
200201290PHI,PHI,PIT,2
200201300OTT,OTT,PHI,0
200110100BUF,BUF,PHI,0
200111080TBL,PHI,TBL,1
200204020PHI,BOS,PHI,9
200204010BUF,BUF,PHI,4
200112220PHI,PHI,CAR,0
200203080TBL,PHI,TBL,3
200112160PHI,EDM,PHI,3
200201140MTL,PHI,MTL,0
200111060CHI,CHI,PHI,8
200204130PHI,PHI,NYR,2
200202260PHI,PHI,CHI,4
