game_id,winner,loser,num_penalties
201403290PHX,MIN,PHX,0
201403220MIN,DET,MIN,1
201310050MIN,ANA,MIN,2
201403110MIN,EDM,MIN,0
201401210DAL,DAL,MIN,8
201404100MIN,MIN,STL,0
201310170TBL,TBL,MIN,0
201312290MIN,NYI,MIN,2
201401230MIN,MIN,CHI,0
201401120NSH,MIN,NSH,3
201311200OTT,MIN,OTT,4
201311250STL,STL,MIN,0
201404080MIN,MIN,BOS,0
201401040MIN,MIN,WSH,3
201311010MIN,MIN,MTL,0
201403180NYI,MIN,NYI,0
201311070WSH,WSH,MIN,0
201402040MIN,MIN,TBL,2
201401090PHX,MIN,PHX,0
201311230WPG,MIN,WPG,0
201311090CAR,MIN,CAR,0
201401020MIN,MIN,BUF,5
201311270MIN,PHX,MIN,2
201311130MIN,MIN,TOR,4
201312120SJS,SJS,MIN,0
201310240MIN,MIN,CAR,1
201401140MIN,OTT,MIN,0
201403150MIN,CBJ,MIN,0
201312310MIN,STL,MIN,0
201404130MIN,NSH,MIN,4
201310080NSH,NSH,MIN,5
201401280ANA,MIN,ANA,3
201312110ANA,ANA,MIN,0
201310190FLA,FLA,MIN,0
201311300COL,COL,MIN,0
201312080MIN,MIN,SJS,1
201312140COL,MIN,COL,0
201310030MIN,LAK,MIN,4
201312050MIN,MIN,CHI,0
201401110MIN,COL,MIN,1
201310260CHI,MIN,CHI,1
201311050MIN,MIN,CGY,2
201402270EDM,MIN,EDM,8
201312060CBJ,CBJ,MIN,3
201310220MIN,MIN,NSH,4
201311030MIN,MIN,NJD,0
201312020MIN,MIN,PHI,2
201311150MIN,MIN,FLA,1
201312220NYR,NYR,MIN,1
201311290MIN,COL,MIN,2
201310120MIN,MIN,DAL,0
201402010CGY,CGY,MIN,2
201403260MIN,VAN,MIN,2
201403090MIN,STL,MIN,3
201403130MIN,MIN,NYR,0
201404070WPG,MIN,WPG,0
201312190PIT,PIT,MIN,7
201403270STL,STL,MIN,3
201403170BOS,BOS,MIN,0
201401300COL,COL,MIN,6
201310140BUF,MIN,BUF,3
201403080DAL,DAL,MIN,0
201310150TOR,TOR,MIN,0
201403310LAK,MIN,LAK,2
201401160MIN,MIN,EDM,2
201312170MIN,MIN,VAN,2
201310280MIN,CHI,MIN,0
201404050MIN,MIN,PIT,0
201401070LAK,MIN,LAK,0
201310100MIN,MIN,WPG,2
201401180MIN,MIN,DAL,2
201402280VAN,MIN,VAN,0
201311190MTL,MTL,MIN,2
201404030CHI,CHI,MIN,2
201403200NJD,NJD,MIN,0
201402060MIN,MIN,NSH,0
201312270WPG,WPG,MIN,0
201311170MIN,MIN,WPG,0
201312230PHI,PHI,MIN,1
201403030MIN,MIN,CGY,0
201403230DET,MIN,DET,0
201401250SJS,SJS,MIN,2
