game_id,winner,loser,num_penalties
201403060PHX,PHX,MTL,0
201310290MTL,MTL,DAL,3
201311020COL,COL,MTL,4
201401250MTL,WSH,MTL,2
201402060MTL,MTL,VAN,0
201311270BUF,MTL,BUF,3
201404090CHI,CHI,MTL,0
201310260MTL,SJS,MTL,0
201401140MTL,NJD,MTL,0
201401160OTT,MTL,OTT,0
201401020DAL,MTL,DAL,8
201311010MIN,MIN,MTL,0
201402260MTL,DET,MTL,1
201401220PIT,PIT,MTL,2
201312290FLA,FLA,MTL,0
201311100MTL,MTL,NYI,0
201312070MTL,MTL,BUF,0
201403080SJS,SJS,MTL,5
201403240BOS,MTL,BOS,4
201404010TBL,TBL,MTL,2
201403030LAK,LAK,MTL,3
201402020MTL,WPG,MTL,6
201401110MTL,MTL,CHI,2
201310010MTL,TOR,MTL,9
201312040NJD,MTL,NJD,2
201311120MTL,TBL,MTL,0
201312190STL,STL,MTL,1
201310150WPG,MTL,WPG,2
201310190MTL,NSH,MTL,0
201312170MTL,MTL,PHX,1
201310240MTL,MTL,ANA,3
201312150MTL,FLA,MTL,1
201401240DET,DET,MTL,0
201403050ANA,MTL,ANA,2
201310120VAN,MTL,VAN,0
201312210NSH,MTL,NSH,2
201311150CBJ,MTL,CBJ,3
201312100MTL,LAK,MTL,2
201310220MTL,EDM,MTL,5
201310170MTL,MTL,CBJ,1
201403160BUF,MTL,BUF,1
201403290FLA,MTL,FLA,4
201312120PHI,PHI,MTL,2
201401080PHI,PHI,MTL,3
201311050MTL,STL,MTL,2
201311070OTT,OTT,MTL,3
201403150MTL,MTL,OTT,4
201402080CAR,MTL,CAR,0
201401180TOR,TOR,MTL,3
201401060MTL,MTL,FLA,1
201404050MTL,MTL,DET,0
201311160MTL,NYR,MTL,0
201402040MTL,MTL,CGY,2
201311230MTL,MTL,PIT,3
201311290WSH,WSH,MTL,1
201310280NYR,MTL,NYR,4
201401040MTL,OTT,MTL,0
201311300MTL,MTL,TOR,4
201402010MTL,TBL,MTL,2
201403180MTL,MTL,COL,2
201310100EDM,MTL,EDM,2
201312020MTL,MTL,NJD,0
201401280MTL,MTL,CAR,0
201312140NYI,MTL,NYI,4
201403250MTL,MTL,BUF,1
201404040OTT,MTL,OTT,6
201403270DET,MTL,DET,0
201311220WSH,MTL,WSH,4
201403120MTL,BOS,MTL,4
201310090CGY,CGY,MTL,0
201311190MTL,MTL,MIN,2
201312280TBL,MTL,TBL,0
201404100MTL,NYI,MTL,3
201312310CAR,CAR,MTL,1
201312050MTL,MTL,BOS,2
201401300BOS,MTL,BOS,4
201310050MTL,MTL,PHI,4
201403010MTL,MTL,TOR,0
201404120MTL,MTL,NYR,3
201403220TOR,MTL,TOR,0
201402270PIT,MTL,PIT,1
201403200MTL,CBJ,MTL,2
