game_id,winner,loser,num_penalties
198905230CGY,CGY,MTL,2
198904180CGY,CGY,LAK,3
198905020CGY,CGY,CHI,4
198904110CGY,CGY,VAN,3
198904080VAN,CGY,VAN,9
198904090VAN,VAN,CGY,6
198905170CGY,MTL,CGY,8
198904060CGY,CGY,VAN,23
198904150CGY,CGY,VAN,5
198905100CGY,CGY,CHI,3
198904240LAK,CGY,LAK,4
198905190MTL,MTL,CGY,13
198905140CGY,CGY,MTL,0
198905210MTL,CGY,MTL,2
198905040CGY,CHI,CGY,9
198904220LAK,CGY,LAK,6
198905250MTL,CGY,MTL,14
198905080CHI,CGY,CHI,3
198904130VAN,VAN,CGY,1
198905060CHI,CGY,CHI,17
198904200CGY,CGY,LAK,20
198904050CGY,VAN,CGY,0
