game_id,winner,loser,num_penalties
201703190CHI,CHI,COL,0
201612030PHI,PHI,CHI,0
201612180CHI,CHI,SJS,0
201703230CHI,CHI,DAL,2
201610150CHI,CHI,NSH,0
201703270TBL,TBL,CHI,0
201704080LAK,LAK,CHI,0
201701200BOS,CHI,BOS,0
201610120CHI,STL,CHI,1
201612170STL,CHI,STL,2
201612110CHI,CHI,DAL,1
201612090CHI,NYR,CHI,1
201701080CHI,CHI,NSH,0
201702180CHI,EDM,CHI,1
201703090CHI,ANA,CHI,3
201611090STL,CHI,STL,4
201701100CHI,CHI,DET,0
201612150NYI,CHI,NYI,1
201702260CHI,CHI,STL,0
201703010CHI,CHI,PIT,0
201703120CHI,CHI,MIN,0
201611010CHI,CHI,CGY,2
201703310CHI,CHI,CBJ,2
201610140NSH,NSH,CHI,5
201610210CBJ,CBJ,CHI,1
201702190BUF,CHI,BUF,0
201612200CHI,OTT,CHI,0
201701240CHI,TBL,CHI,0
201611060CHI,CHI,DAL,0
201702080MIN,CHI,MIN,2
201610300CHI,CHI,LAK,0
201610240CHI,CGY,CHI,1
201703040NSH,CHI,NSH,2
201612060CHI,CHI,ARI,0
201611150WPG,WPG,CHI,0
201701170COL,CHI,COL,0
201702230CHI,CHI,ARI,0
201610180CHI,CHI,PHI,0
201611030CHI,CHI,COL,0
201703140MTL,CHI,MTL,0
201611260LAK,LAK,CHI,0
201704060ANA,ANA,CHI,2
201701060CHI,CHI,CAR,0
201612290NSH,CHI,NSH,0
201703100DET,DET,CHI,2
201612300CAR,CAR,CHI,0
201611050DAL,CHI,DAL,3
201701050CHI,CHI,BUF,0
201611130CHI,CHI,MTL,1
201611290CHI,CHI,FLA,0
201701260CHI,WPG,CHI,0
201702020ARI,CHI,ARI,1
201611250ANA,CHI,ANA,0
201611230SJS,SJS,CHI,0
201612270CHI,WPG,CHI,0
201703210CHI,VAN,CHI,0
201701220CHI,CHI,VAN,0
201611190VAN,CHI,VAN,0
201704020CHI,BOS,CHI,1
201703250FLA,FLA,CHI,7
201612230CHI,COL,CHI,1
201611210EDM,EDM,CHI,0
201704040COL,COL,CHI,1
201612130NYR,CHI,NYR,0
201702210MIN,CHI,MIN,0
201703290PIT,CHI,PIT,0
201703160OTT,CHI,OTT,2
201701150CHI,MIN,CHI,0
201701020STL,STL,CHI,0
201702040DAL,CHI,DAL,2
201703180TOR,CHI,TOR,0
201611180CGY,CHI,CGY,0
201703030CHI,CHI,NYI,0
201611110CHI,WSH,CHI,0
201702100WPG,CHI,WPG,0
201612010CHI,CHI,NJD,0
201701130WSH,WSH,CHI,0
201701310SJS,SJS,CHI,0
201610280NJD,CHI,NJD,0
201702110EDM,CHI,EDM,2
201612040CHI,WPG,CHI,2
201610220CHI,CHI,TOR,0
