game_id,winner,loser,num_penalties
200911050EDM,NYR,EDM,0
201002100ANA,ANA,EDM,2
200912170EDM,NSH,EDM,0
201002040MIN,MIN,EDM,1
201002060COL,COL,EDM,0
201001280EDM,STL,EDM,2
201003150CBJ,CBJ,EDM,3
201003030CHI,CHI,EDM,6
201004030PHX,PHX,EDM,1
200910140CHI,CHI,EDM,1
200910080EDM,CGY,EDM,2
201001180COL,COL,EDM,4
201001020SJS,SJS,EDM,6
200911210EDM,CHI,EDM,1
200912050DAL,EDM,DAL,0
200911160CBJ,CBJ,EDM,7
200910030EDM,CGY,EDM,7
200912190EDM,WSH,EDM,2
200912070FLA,EDM,FLA,1
201003230EDM,EDM,VAN,0
200910190EDM,EDM,VAN,2
200910310BOS,BOS,EDM,0
200910270EDM,COL,EDM,4
201003210EDM,EDM,SJS,9
200910220EDM,EDM,CBJ,1
201002010EDM,EDM,CAR,0
201003090EDM,OTT,EDM,3
201001160SJS,SJS,EDM,0
201001220EDM,DAL,EDM,2
201001300CGY,CGY,EDM,5
201001050EDM,PHX,EDM,2
201004020DAL,DAL,EDM,2
201003070EDM,EDM,NJD,3
200910060EDM,EDM,DAL,6
200910250VAN,VAN,EDM,3
201003050EDM,EDM,MIN,2
201003130TOR,TOR,EDM,7
201003300DET,DET,EDM,1
200910290EDM,EDM,DET,1
200910240CGY,CGY,EDM,9
200912110STL,EDM,STL,5
200911080COL,EDM,COL,2
200912230MIN,MIN,EDM,8
201002140EDM,ANA,EDM,7
200910100EDM,EDM,MTL,2
200912300EDM,EDM,TOR,2
201003190EDM,EDM,DET,0
201001070EDM,CBJ,EDM,0
201003020NSH,NSH,EDM,0
200911150ATL,ATL,EDM,0
201004100LAK,EDM,LAK,0
201001120EDM,NSH,EDM,0
200910120NSH,EDM,NSH,4
201001140EDM,PIT,EDM,1
201003110MTL,MTL,EDM,0
201002030EDM,EDM,PHI,2
200910160EDM,EDM,MIN,0
200911180EDM,EDM,COL,3
201004050EDM,EDM,MIN,2
200912280EDM,CGY,EDM,10
201004110ANA,ANA,EDM,1
200911110BUF,BUF,EDM,0
200912260VAN,VAN,EDM,2
201003260EDM,ANA,EDM,7
200911280VAN,VAN,EDM,5
201002110LAK,EDM,LAK,1
200911230EDM,EDM,PHX,2
201003280STL,STL,EDM,4
201003160MIN,MIN,EDM,0
201004070EDM,EDM,COL,0
200912150EDM,LAK,EDM,2
200912210EDM,STL,EDM,7
200911250EDM,LAK,EDM,4
200912090TBL,EDM,TBL,8
200912310CGY,CGY,EDM,1
200911100OTT,OTT,EDM,2
201002080PHX,PHX,EDM,4
200911020NYI,NYI,EDM,4
201001200EDM,VAN,EDM,3
200912030DET,EDM,DET,2
201001260EDM,CHI,EDM,0
200911270EDM,SJS,EDM,5
