game_id,winner,loser,num_penalties
200911130CHI,CHI,TOR,5
201004060TOR,PHI,TOR,9
201004070NYR,NYR,TOR,7
200911070TOR,TOR,DET,0
201001020CGY,CGY,TOR,0
200912210TOR,BUF,TOR,0
201002060TOR,TOR,OTT,2
201003230TOR,FLA,TOR,3
200910060TOR,OTT,TOR,4
200911190CAR,CAR,TOR,4
200911060CAR,TOR,CAR,0
201003110TOR,TOR,TBL,2
201001180NSH,TOR,NSH,0
200910240VAN,VAN,TOR,4
200912180BUF,BUF,TOR,0
201004100MTL,TOR,MTL,3
201003280PIT,PIT,TOR,0
200911270FLA,TOR,FLA,2
200912140TOR,TOR,OTT,4
201003020TOR,CAR,TOR,0
200912120TOR,TOR,WSH,0
200912270PIT,TOR,PIT,0
201002080TOR,SJS,TOR,5
201002050NJD,NJD,TOR,0
200912190TOR,TOR,BOS,2
200911100TOR,MIN,TOR,0
201003180TOR,TOR,NJD,3
201003250ATL,TOR,ATL,3
201003130TOR,TOR,EDM,7
200910030WSH,WSH,TOR,1
200910120NYR,NYR,TOR,4
200911250TBL,TOR,TBL,1
201003160OTT,TOR,OTT,7
201003270TOR,TOR,NYR,0
200912230NYI,NYI,TOR,0
201003090TOR,TOR,BOS,0
200910100TOR,PIT,TOR,8
201001140TOR,TOR,PHI,3
200912300EDM,EDM,TOR,2
201001050TOR,TOR,FLA,0
200911030TOR,TBL,TOR,4
201001290NJD,NJD,TOR,1
201003300TOR,ATL,TOR,0
201001150WSH,WSH,TOR,4
200912030CBJ,TOR,CBJ,5
200910260ANA,TOR,ANA,10
200911170OTT,OTT,TOR,8
201003040BOS,BOS,TOR,5
201003140NYI,NYI,TOR,2
200912260TOR,MTL,TOR,1
201003070PHI,PHI,TOR,4
200911140TOR,CGY,TOR,6
200911230TOR,NYI,TOR,0
201001120TOR,CAR,TOR,0
200910280DAL,DAL,TOR,0
201001060PHI,PHI,TOR,10
201001090TOR,PIT,TOR,0
200911210TOR,TOR,WSH,0
201004010TOR,TOR,BUF,0
200912090TOR,TOR,NYI,3
201001190ATL,ATL,TOR,2
201002120STL,STL,TOR,4
200912100BOS,BOS,TOR,4
201001230FLA,FLA,TOR,1
200910130TOR,COL,TOR,6
200911300TOR,BUF,TOR,3
200912160TOR,PHX,TOR,0
200912010MTL,TOR,MTL,0
201002020TOR,TOR,NJD,5
200910300BUF,BUF,TOR,5
201001210TBL,TBL,TOR,5
200912070TOR,TOR,ATL,0
201003200TOR,TOR,MTL,1
200910010TOR,MTL,TOR,8
200910310MTL,MTL,TOR,6
200912050BOS,BOS,TOR,9
201004030TOR,BOS,TOR,0
201003060OTT,TOR,OTT,7
201001080BUF,BUF,TOR,1
200910170TOR,NYR,TOR,0
201001300TOR,VAN,TOR,3
201001260TOR,LAK,TOR,0
