game_id,winner,loser,num_penalties
199012170NYR,NYR,WSH,6
199012220WSH,TOR,WSH,3
199011230WSH,WSH,PIT,13
199010190WSH,WSH,NYI,7
199102240WSH,PIT,PIT,16
199011170HAR,HAR,WSH,6
199010050WSH,PIT,WSH,4
199101110WSH,WSH,CGY,9
199010280EDM,WSH,EDM,2
199103310BUF,BUF,WSH,3
199101270WSH,WSH,NYI,9
199012200STL,WSH,WSH,5
199103210NYI,WSH,NYI,4
199102150CGY,CGY,WSH,6
199011300WSH,MTL,WSH,4
199101310NYI,WSH,NYI,9
199103140WSH,WSH,QUE,4
199103160WSH,WSH,PHI,14
199010170NJD,NJD,WSH,2
199102250NJD,NJD,WSH,3
199011030NYI,WSH,NYI,12
199012080NJD,NJD,WSH,6
199103260WSH,BUF,WSH,1
199102270NYR,WSH,WSH,9
199011160WSH,CHI,WSH,2
199102080WSH,WSH,EDM,10
199010150MTL,MTL,WSH,2
199012070WSH,WSH,NJD,5
199101220DET,WSH,DET,11
199012260WSH,PIT,WSH,0
199010250CHI,CHI,WSH,0
199010270CGY,CGY,WSH,0
199103220WSH,WSH,MNS,1
199103280PHI,WSH,PHI,4
199012190CHI,CHI,WSH,0
199103080WIN,WSH,WIN,5
199103100EDM,WSH,EDM,3
199103120WSH,HAR,WSH,2
199011110WSH,BOS,WSH,5
199101240PHI,PHI,WSH,20
199012110WSH,WSH,PHI,2
199011100WSH,BUF,WSH,4
199102180LAK,LAK,WSH,5
199010230PHI,WSH,PHI,8
199011210WSH,WSH,TOR,4
199101050BOS,WSH,BOS,6
199101250WSH,MNS,MNS,10
199012010NYI,WSH,NYI,3
199103240WSH,BOS,BOS,3
199101040WSH,PHI,PHI,2
199010200WSH,WSH,NJD,11
199103190WSH,STL,WSH,4
199011190DET,WSH,DET,3
199011280NYR,WSH,NYR,3
199102160VAN,VAN,WSH,6
199010120WSH,WSH,WIN,7
199101290PIT,PIT,WSH,0
199012290QUE,QUE,WSH,2
199012280WSH,NYR,WSH,3
199101120MTL,MTL,WSH,2
199103020WSH,WSH,NYI,2
199011020WSH,WSH,LAK,1
199010130WSH,NYR,WSH,1
199010100NYR,NYR,WSH,8
199101170MNS,MNS,WSH,12
199102220WSH,WSH,NYR,9
199010060WSH,WSH,DET,5
199011060QUE,WSH,QUE,5
199103050WSH,LAK,LAK,3
199101150STL,STL,WSH,4
199101010WSH,WSH,NJD,10
199102020WSH,WIN,WSH,0
199102050WSH,WSH,VAN,7
199011140TOR,TOR,WSH,10
199102100WSH,WSH,PHI,25
199012150WSH,HAR,WSH,12
199012050PIT,WSH,PIT,9
199011240PIT,PIT,WSH,8
199010300VAN,WSH,VAN,0
199103300WSH,WSH,NJD,7
