game_id,winner,loser,num_penalties
199104170BOS,BOS,MTL,0
199104210MTL,BOS,MTL,2
199105090BOS,PIT,BOS,4
199105110PIT,PIT,BOS,6
199104190BOS,MTL,BOS,2
199104050BOS,BOS,HAR,10
199105070PIT,PIT,BOS,12
199104230MTL,MTL,BOS,4
199104290BOS,BOS,MTL,5
199105010BOS,BOS,PIT,1
199104070HAR,BOS,HAR,11
199104030BOS,HAR,BOS,10
199104250BOS,BOS,MTL,21
199105050PIT,PIT,BOS,11
199104110BOS,BOS,HAR,10
199104270MTL,MTL,BOS,3
199104090HAR,HAR,BOS,6
199105030BOS,BOS,PIT,10
199104130HAR,BOS,HAR,2
