game_id,winner,loser,num_penalties
199012170NYR,NYR,WSH,6
199011110NYR,CGY,CGY,4
199010040CHI,CHI,NYR,7
199103310NYR,NYR,PIT,3
199103260NYR,NJD,NJD,16
199012190NYR,TOR,NYR,6
199011210BUF,NYR,NYR,2
199012050CGY,CGY,NYR,0
199101070NYR,NYR,PHI,2
199012140VAN,NYR,VAN,0
199012010BOS,NYR,BOS,8
199012070EDM,EDM,NYR,2
199102240NYR,NYR,NJD,7
199103150NJD,NJD,NYR,6
199102030NYR,WIN,NYR,3
199101220NYI,NYI,NYR,1
199011240NYI,NYR,NYR,2
199101170NYR,CHI,NYR,3
199103130NYR,DET,NYR,6
199103170NYR,PIT,NYR,9
199102270NYR,WSH,WSH,9
199011050NYR,BOS,NYR,3
199011130PHI,NYR,NYR,4
199012110LAK,NYR,LAK,9
199101110DET,DET,NYR,4
199010080NYR,NYR,MNS,6
199010250NYR,NYR,PHI,4
199101310VAN,NYR,NYR,9
199101300CGY,CGY,NYR,7
199011160WIN,NYR,WIN,0
199012300NYR,NJD,NJD,3
199103240NYR,NYR,NYI,15
199011020NYR,NYI,NYR,4
199103070QUE,QUE,NYR,7
199103020TOR,NYR,TOR,11
199103300DET,DET,NYR,5
199010310NYR,NYR,LAK,6
199011090NJD,NYR,NJD,3
199010290NYR,NYR,QUE,8
199101020NYR,NYR,LAK,7
199102280STL,NYR,NYR,1
199103090NYI,NYI,NYR,5
199101030PIT,NYR,PIT,0
199012030NYR,PIT,NYR,4
199102090MTL,MTL,NYR,5
199010190NJD,NJD,NYR,4
199101150NYR,EDM,EDM,1
199010220NYR,NYR,TOR,6
199102130NYR,NYR,NJD,5
199011300PHI,PHI,NYR,11
199011280NYR,WSH,NYR,3
199102210PHI,NYR,NYR,2
199011260NYR,NYR,BUF,6
199010200PIT,NYR,PIT,7
199103040NYR,NYR,PHI,5
199012280WSH,NYR,WSH,3
199103210PIT,PIT,NYR,8
199101090NYR,STL,NYR,6
199011150MNS,NYR,MNS,8
199010130WSH,NYR,WSH,1
199010100NYR,NYR,WSH,8
199012220MTL,MTL,NYR,2
199102180NYR,NYI,NYR,9
199011030PIT,PIT,NYR,2
199101050STL,NYR,STL,4
199010170NYR,NYR,WIN,1
199102220WSH,WSH,NYR,9
199010120NYR,NYR,MTL,1
199103100CHI,CHI,NYR,15
199102060NYR,NYR,NYI,10
199102080NYR,NYR,VAN,8
199011070NYR,NYR,BUF,4
199101130NYR,NYR,HAR,0
199010060HAR,HAR,NYR,3
199011190NYR,MNS,MNS,4
199101250EDM,NYR,EDM,11
199010270QUE,NYR,QUE,0
199102150NYR,NYR,HAR,8
199012230NYR,BOS,BOS,2
199103230PHI,PHI,NYR,13
