game_id,winner,loser,num_penalties
198601210NYI,NYI,PHI,4
198603280WSH,NYI,WSH,13
198510160EDM,EDM,NYI,0
198602260NJD,NJD,NYI,11
198603040NYI,NYI,MTL,2
198602050CBH,CBH,NYI,0
198510190NYI,NYI,NYR,1
198603200TOR,NYI,TOR,4
198511090NYI,NYI,NJD,0
198510140VAN,VAN,NYI,11
198602010NYI,NYI,PIT,2
198512060QUE,QUE,NYI,5
198601240WSH,NYI,WSH,7
198602150NYI,NYI,NJD,0
198601280NYI,NYI,TOR,0
198511290WIN,NYI,WIN,7
198603250NYI,STL,NYI,0
198601150PIT,PIT,NYI,2
198602210BUF,BUF,NYI,1
198511210BOS,NYI,NYI,2
198603290NYI,EDM,EDM,2
198602180NYI,WSH,NYI,2
198602080LAK,NYI,LAK,4
198511010WSH,WSH,NYI,3
198512100NYI,NYI,PIT,1
198510240NYI,NYI,QUE,8
198601090NYI,NYI,PIT,4
198512170NYI,NYI,BUF,0
198511300CGY,CGY,NYI,2
198604020PIT,NYI,PIT,6
198603180NYI,NYI,NYR,2
198601250NYI,CBH,CBH,1
198512070NYI,QUE,NYI,2
198601170PHI,NYI,PHI,0
198601070NYI,MNS,NYI,0
198511170PHI,PHI,NYI,2
198512200NYR,NYI,NYI,6
198601020NYI,NYI,BOS,0
198603110NYI,NYI,CGY,1
198603080NYI,WSH,NYI,6
198603010MNS,MNS,NYI,4
198512310DET,NYI,DET,8
198511020NYI,NYI,WSH,4
198603220BOS,NYI,NYI,7
198602130PHI,PHI,NYI,4
198512290BUF,BUF,NYI,11
198510120LAK,NYI,LAK,10
198512230HAR,NYI,HAR,5
198602280WIN,NYI,WIN,2
198511190NYI,NYI,PHI,9
198511240NYR,NYI,NYR,5
198603150NYI,NYI,NJD,0
198510260STL,NYI,STL,4
198512140NYI,STL,STL,0
198512260NYI,HAR,NYI,1
198603090WSH,WSH,NYI,1
198604060NJD,NJD,NYI,3
198601110NYI,NYI,DET,10
198512110PIT,NYI,NYI,0
198601040NYI,CBH,NYI,2
198603160NYR,NYR,NYI,5
198601180MTL,MTL,NYI,0
198511050NYI,CGY,CGY,3
198510290NYI,LAK,NYI,4
198511270MNS,NYI,NYI,2
198512280PIT,NYI,PIT,2
198602110NYI,NYI,VAN,10
198602020NJD,NYI,NJD,7
198512210NYI,NYR,NYI,7
198602220NYI,NYI,DET,3
198601300NYI,NYI,PHI,6
198604050NYI,NYI,NJD,0
198511230NYI,NYR,NYI,2
198511160NYI,EDM,EDM,1
198603130HAR,NYI,HAR,0
198510220NYI,VAN,VAN,0
198604010PHI,PHI,NYI,4
198511120NYI,MTL,NYI,0
198511060TOR,NYI,TOR,0
198512030NYI,WIN,WIN,1
