game_id,winner,loser,num_penalties
198510160VAN,BOS,BOS,3
198511160STL,STL,VAN,0
198512290VAN,EDM,VAN,6
198602120NYR,NYR,VAN,4
198512060NJD,NJD,VAN,4
198601210VAN,VAN,NJD,14
198602090VAN,WIN,WIN,9
198511110VAN,VAN,DET,14
198602070VAN,VAN,WIN,4
198510140VAN,VAN,NYI,11
198603210CGY,VAN,VAN,7
198603160CBH,CBH,VAN,2
198602230VAN,BOS,VAN,7
198603190VAN,BUF,VAN,2
198603080STL,STL,VAN,6
198603280VAN,VAN,LAK,5
198512270VAN,PHI,VAN,2
198601100VAN,HAR,VAN,5
198603120MTL,MTL,VAN,3
198512170VAN,WSH,WSH,4
198601070WIN,VAN,VAN,11
198601020MNS,MNS,VAN,4
198602180HAR,HAR,VAN,8
198510300VAN,VAN,TOR,4
198511020VAN,VAN,BUF,8
198511260VAN,CBH,VAN,0
198512110VAN,WIN,VAN,2
198511130VAN,PIT,VAN,6
198510200NYR,NYR,VAN,0
198512040QUE,QUE,VAN,5
198602160TOR,VAN,VAN,8
198510250BUF,BUF,VAN,7
198512020MTL,MTL,VAN,3
198604060VAN,EDM,VAN,0
198511150WSH,WSH,VAN,5
198601050WIN,WIN,VAN,6
198512210LAK,VAN,LAK,8
198602210VAN,CGY,VAN,5
198603010CGY,CGY,VAN,4
198511220VAN,NJD,VAN,0
198603300VAN,VAN,CGY,12
198510230DET,VAN,DET,3
198512140VAN,VAN,CGY,12
198511290VAN,HAR,VAN,11
198601240VAN,VAN,PIT,3
198510270PHI,PHI,VAN,2
198511200CBH,CBH,VAN,1
198512070WSH,WSH,VAN,9
198510100LAK,VAN,LAK,2
198603060VAN,LAK,LAK,7
198602260VAN,MTL,VAN,0
198602150PIT,PIT,VAN,19
198604020EDM,EDM,VAN,6
198602280VAN,VAN,PHI,11
198510180VAN,VAN,LAK,8
198601140VAN,NYR,VAN,4
198511080EDM,EDM,VAN,0
198511090WIN,VAN,WIN,3
198511190DET,VAN,DET,8
198604050LAK,VAN,LAK,1
198603260VAN,VAN,QUE,6
198602110NYI,NYI,VAN,10
198603150BOS,VAN,VAN,6
198512230VAN,VAN,WIN,7
198511050VAN,EDM,VAN,2
198512150EDM,EDM,VAN,5
198601090CGY,CGY,VAN,9
198601310VAN,MNS,VAN,7
198603110QUE,VAN,VAN,2
198510120VAN,STL,VAN,7
198603040VAN,EDM,VAN,7
198511270EDM,VAN,VAN,6
198512200VAN,VAN,TOR,2
198510220NYI,VAN,VAN,0
198603220VAN,VAN,MNS,2
198601180LAK,VAN,VAN,9
198601170VAN,LAK,VAN,19
198601290VAN,CGY,CGY,4
198603240WIN,WIN,VAN,0
198604010CGY,CGY,VAN,0
