game_id,winner,loser,num_penalties
201301220COL,COL,LAK,2
201303300MIN,MIN,LAK,0
201304210LAK,LAK,DAL,5
201302050CBJ,LAK,CBJ,4
201304270LAK,LAK,SJS,0
201303050LAK,LAK,STL,8
201303020VAN,VAN,LAK,3
201302170CHI,CHI,LAK,0
201303160LAK,LAK,SJS,2
201301280LAK,LAK,VAN,0
201303120PHX,PHX,LAK,0
201304070ANA,ANA,LAK,2
201301190LAK,CHI,LAK,0
201302110STL,LAK,STL,7
201304130LAK,LAK,ANA,0
201302190EDM,LAK,EDM,0
201303140SJS,SJS,LAK,2
201303180LAK,LAK,PHX,0
201303310DAL,LAK,DAL,0
201304020PHX,PHX,LAK,0
201301240EDM,EDM,LAK,2
201304110LAK,LAK,COL,0
201303210LAK,DAL,LAK,0
201304040LAK,LAK,MIN,0
201304240DET,DET,LAK,1
201302100DET,DET,LAK,0
201302150LAK,LAK,CBJ,1
201303070LAK,DAL,LAK,0
201304180LAK,LAK,CBJ,5
201303110LAK,LAK,CGY,0
201303040LAK,LAK,NSH,0
201302070NSH,NSH,LAK,5
201301310LAK,NSH,LAK,0
201303250CHI,LAK,CHI,2
201303190LAK,LAK,PHX,3
201304230MIN,MIN,LAK,0
201302270LAK,LAK,DET,1
201304060LAK,LAK,EDM,0
201302230LAK,LAK,COL,4
201303230LAK,VAN,LAK,1
201302020ANA,ANA,LAK,3
201303090LAK,LAK,CGY,2
201304090DAL,DAL,LAK,0
201304160SJS,SJS,LAK,5
201302200CGY,LAK,CGY,0
201303280STL,LAK,STL,2
201301260PHX,LAK,PHX,5
201302250LAK,LAK,ANA,2
