game_id,winner,loser,num_penalties
200703140DET,DET,NSH,2
200702170NSH,MIN,NSH,0
200703240EDM,NSH,EDM,2
200701300COL,COL,NSH,0
200610050NSH,CHI,NSH,4
200612020NSH,CHI,NSH,4
200611300STL,NSH,STL,2
200702080NSH,NSH,TOR,3
200610160NYI,NSH,NYI,0
200701170DET,DET,NSH,0
200702060PIT,PIT,NSH,5
200612230NSH,NSH,LAK,8
200702250CBJ,NSH,CBJ,4
200702280SJS,NSH,SJS,1
200612120NSH,NSH,EDM,2
200703170NSH,NSH,DAL,1
200701270STL,NSH,STL,2
200703130NSH,DET,NSH,2
200702010PHX,PHX,NSH,4
200703290NSH,DET,NSH,0
200610310VAN,NSH,VAN,0
200703270NSH,NSH,EDM,4
200703100NSH,NSH,CBJ,2
200704030NSH,CHI,NSH,0
200610070MIN,MIN,NSH,0
200610190NJD,NSH,NJD,0
200610180NYR,NSH,NYR,1
200611010EDM,NSH,EDM,0
200611150CBJ,NSH,CBJ,2
200702160STL,STL,NSH,2
200702220NSH,MTL,NSH,0
200611180NSH,NSH,CBJ,2
200701060NSH,NSH,STL,5
200701130CBJ,NSH,CBJ,3
200703080NSH,NSH,CGY,6
200703310NSH,DAL,NSH,3
200703210VAN,VAN,NSH,0
200611110NSH,NSH,COL,2
200612140NSH,NSH,OTT,2
200702140NSH,NSH,SJS,0
200610280CGY,NSH,CGY,0
200701260CHI,NSH,CHI,2
200612090SJS,SJS,NSH,0
200612300NSH,NSH,BOS,2
200701120NSH,NSH,CBJ,0
200610210NSH,VAN,NSH,2
200702030NSH,NSH,ANA,6
200701200NSH,NSH,CHI,3
200610120CHI,CHI,NSH,2
200612070LAK,NSH,LAK,2
200611100DET,DET,NSH,3
200701180NSH,NSH,CBJ,2
200703030LAK,NSH,LAK,0
200701150NSH,NSH,CGY,1
200704070COL,NSH,COL,0
200703060DET,DET,NSH,0
200611230NSH,NSH,VAN,2
200701090NSH,NSH,ANA,4
200610140NSH,NSH,PHX,11
200612170STL,NSH,STL,1
200611290PHI,NSH,PHI,2
200611160NSH,MIN,NSH,0
200612160NSH,NSH,STL,1
200612200CHI,NSH,CHI,0
200703040ANA,ANA,NSH,4
200702240NSH,NSH,DET,0
200612060ANA,ANA,NSH,2
200610260NSH,NSH,SJS,4
200612260NSH,NSH,STL,5
200701050CHI,NSH,CHI,0
200703220CGY,CGY,NSH,0
200611200CBJ,NSH,CBJ,2
200702190NSH,NSH,PHX,0
200611250NSH,NSH,DET,2
200612210NSH,BUF,NSH,1
200611220DAL,DAL,NSH,0
200612290DAL,DAL,NSH,3
200704050NSH,NSH,STL,7
200612040PHX,PHX,NSH,1
200701010NSH,COL,NSH,0
200702100NSH,LAK,NSH,7
200611040MIN,NSH,MIN,0
