game_id,winner,loser,num_penalties
201206090NJD,NJD,LAK,2
201205060NJD,NJD,PHI,0
201205140NYR,NYR,NJD,2
201205010PHI,NJD,PHI,3
201204260FLA,NJD,FLA,2
201205210NJD,NJD,NYR,5
201205190NJD,NYR,NJD,1
201206060LAK,NJD,LAK,0
201205080PHI,NJD,PHI,0
201206020NJD,LAK,NJD,0
201204170NJD,FLA,NJD,3
201206110LAK,LAK,NJD,3
201205250NJD,NJD,NYR,0
201204130FLA,NJD,FLA,1
201206040LAK,LAK,NJD,0
201204290PHI,PHI,NJD,1
201205230NYR,NJD,NYR,1
201204150FLA,FLA,NJD,0
201204240NJD,NJD,FLA,1
201204190NJD,NJD,FLA,3
201205300NJD,LAK,NJD,0
201205030NJD,NJD,PHI,0
201205160NYR,NJD,NYR,1
201204210FLA,FLA,NJD,3
